rn,state,county,tract,seq,eid,rev,nodea,nodeb
2308,42,95,10200,3,178722,False,122364,122365
2308,42,95,10200,4,178718,False,123352,122364
2308,42,95,10200,5,181209,True,124045,123352
2308,42,95,10200,6,180178,True,123351,124045
2308,42,95,10200,7,180176,False,121719,123351
2309,42,95,10300,1,177169,False,122364,121298
2309,42,95,10300,2,178722,True,122365,122364
2309,42,95,10300,3,178719,True,122363,122365
2309,42,95,10300,4,178717,False,121453,122363
2309,42,95,10300,5,177394,False,122362,121453
2309,42,95,10300,6,178721,True,122366,122362
2309,42,95,10300,7,178720,False,121298,122366
2310,42,95,10400,1,177169,True,121298,122364
2310,42,95,10400,2,178720,True,122366,121298
2310,42,95,10400,3,182952,True,125222,122366
2310,42,95,10400,4,177951,True,121837,125222
2310,42,95,10400,5,177953,True,121838,121837
2310,42,95,10400,6,181208,True,124044,121838
2310,42,95,10400,7,180177,True,123352,124044
2310,42,95,10400,8,178718,True,122364,123352
2311,42,95,10500,1,177951,False,125222,121837
2311,42,95,10500,2,182956,True,125223,125222
2311,42,95,10500,3,182953,True,125221,125223
2311,42,95,10500,4,182951,False,125220,125221
2311,42,95,10500,5,182955,True,125224,125220
2311,42,95,10500,6,182954,False,121837,125224
2312,42,95,10600,1,178716,False,125856,122362
2312,42,95,10600,2,183907,True,125855,125856
2312,42,95,10600,3,183905,False,123055,125855
2312,42,95,10600,4,179737,False,124501,123055
2312,42,95,10600,5,181896,False,125221,124501
2312,42,95,10600,6,182953,False,125223,125221
2312,42,95,10600,7,182956,False,125222,125223
2312,42,95,10600,8,182952,False,122366,125222
2312,42,95,10600,9,178721,False,122362,122366
2313,42,95,10700,1,177256,True,121357,121453
2313,42,95,10700,2,179734,True,123053,121357
2313,42,95,10700,3,183906,True,125856,123053
2313,42,95,10700,4,178716,True,122362,125856
2313,42,95,10700,5,177394,True,121453,122362
2314,42,95,10800,1,179739,False,125855,123053
2314,42,95,10800,2,183907,False,125856,125855
2314,42,95,10800,3,183906,False,123053,125856
2315,42,95,10900,1,176590,True,120898,121668
2315,42,95,10900,2,177703,True,121666,120898
2315,42,95,10900,3,180654,True,123671,121666
2315,42,95,10900,4,179050,True,122592,123671
2315,42,95,10900,5,179046,True,122589,122592
2315,42,95,10900,6,177705,True,121668,122589
2316,42,95,11000,1,179046,False,122592,122589
2316,42,95,11000,2,179051,True,122591,122592
2316,42,95,11000,3,179049,False,122590,122591
2316,42,95,11000,4,181894,True,124501,122590
2316,42,95,11000,5,179737,True,123055,124501
2316,42,95,11000,6,179048,True,122589,123055
2317,42,95,11100,1,176333,False,122591,120720
2317,42,95,11100,2,179051,False,122592,122591
2317,42,95,11100,3,179050,False,123671,122592
2317,42,95,11100,4,180655,True,123670,123671
2317,42,95,11100,5,180653,False,120720,123670
2318,42,95,11200,1,176333,True,120720,122591
2318,42,95,11200,2,180653,True,123670,120720
2318,42,95,11200,3,181895,True,124502,123670
2318,42,95,11200,4,179047,True,122590,124502
2318,42,95,11200,5,179049,True,122591,122590
2319,42,95,11300,1,179047,False,124502,122590
2319,42,95,11300,2,184265,True,126105,124502
2319,42,95,11300,3,184580,True,126332,126105
2319,42,95,11300,4,184240,True,126088,126332
2319,42,95,11300,5,182950,True,125220,126088
2319,42,95,11300,6,182951,True,125221,125220
2319,42,95,11300,7,181896,True,124501,125221
2319,42,95,11300,8,181894,False,122590,124501
2320,42,95,14100,1,128190,False,88753,87634
2320,42,95,14100,2,129748,False,122673,88753
2320,42,95,14100,3,179172,False,122674,122673
2320,42,95,14100,4,179171,False,120435,122674
2320,42,95,14100,5,175925,False,123485,120435
2320,42,95,14100,6,180376,True,123486,123485
2320,42,95,14100,7,180375,False,87634,123486
2321,42,95,14200,1,175923,False,120101,120434
2321,42,95,14200,2,180374,True,123485,120101
2321,42,95,14200,3,175925,True,120435,123485
2321,42,95,14200,4,184026,True,125939,120435
2321,42,95,14200,5,184024,True,125938,125939
2321,42,95,14200,6,184147,True,126023,125938
2321,42,95,14200,7,175924,True,120434,126023
2322,42,95,14300,1,175457,False,123486,120101
2322,42,95,14300,2,180376,False,123485,123486
2322,42,95,14300,3,180374,False,120101,123485
2323,42,95,14400,1,128195,False,87634,87638
2323,42,95,14400,2,180375,True,123486,87634
2323,42,95,14400,3,175457,True,120101,123486
2323,42,95,14400,4,175923,True,120434,120101
2323,42,95,14400,5,184144,True,126021,120434
2323,42,95,14400,6,175456,True,120100,126021
2323,42,95,14400,7,175455,False,87636,120100
2323,42,95,14400,8,128196,False,87638,87636
2324,42,95,14500,1,128192,False,120100,87450
2324,42,95,14500,2,175456,False,126021,120100
2324,42,95,14500,3,184146,False,126022,126021
2324,42,95,14500,4,184145,False,122368,126022
2324,42,95,14500,5,178723,False,120759,122368
2324,42,95,14500,6,176388,False,87450,120759
2325,42,95,14600,1,175924,False,126023,120434
2325,42,95,14600,2,184148,True,126020,126023
2325,42,95,14600,3,184143,False,126009,126020
2325,42,95,14600,4,184125,False,126019,126009
2325,42,95,14600,5,184142,True,120758,126019
2325,42,95,14600,6,176389,False,122369,120758
2325,42,95,14600,7,178726,False,122367,122369
2325,42,95,14600,8,178724,False,126022,122367
2325,42,95,14600,9,184146,True,126021,126022
2325,42,95,14600,10,184144,False,120434,126021
2326,42,95,14700,1,178724,True,122367,126022
2326,42,95,14700,2,178726,True,122369,122367
2326,42,95,14700,3,178725,False,122368,122369
2326,42,95,14700,4,184145,True,126022,122368
2327,42,95,15201,1,175918,True,120430,121886
2327,42,95,15201,2,178019,True,121884,120430
2327,42,95,15201,3,178021,True,121886,121884
2328,42,95,15300,1,175918,False,121886,120430
2328,42,95,15300,2,178024,True,121887,121886
2328,42,95,15300,3,178023,False,121883,121887
2328,42,95,15300,4,178541,True,122244,121883
2328,42,95,15300,5,178018,True,121882,122244
2328,42,95,15300,6,178016,False,121885,121882
2328,42,95,15300,7,178022,True,121884,121885
2328,42,95,15300,8,178019,False,120430,121884
2329,42,95,15400,1,129736,False,90899,88745
2329,42,95,15400,2,132943,False,120311,90899
2329,42,95,15400,3,175754,False,121882,120311
2329,42,95,15400,4,178018,False,122244,121882
2329,42,95,15400,5,178543,False,122676,122244
2329,42,95,15400,6,179176,False,122677,122676
2329,42,95,15400,7,179175,False,90489,122677
2329,42,95,15400,8,132336,False,88745,90489
2330,42,95,15500,1,176657,False,122245,120943
2330,42,95,15500,2,179173,True,122675,122245
2330,42,95,15500,3,179174,True,122676,122675
2330,42,95,15500,4,178543,True,122244,122676
2330,42,95,15500,5,178541,False,121883,122244
2330,42,95,15500,6,178017,False,122242,121883
2330,42,95,15500,7,184236,True,126085,122242
2330,42,95,15500,8,178544,True,122243,126085
2330,42,95,15500,9,178540,False,120943,122243
2330,42,95,15500,10,176925,False,122246,121130
2330,42,95,15500,11,178545,False,121130,122246
2331,42,95,15600,1,176925,True,121130,122246
2331,42,95,15600,2,178545,True,122246,121130
2332,42,95,15700,1,178539,False,126086,122242
2332,42,95,15700,2,184238,True,126085,126086
2332,42,95,15700,3,184236,False,122242,126085
2333,42,95,15801,1,176655,False,120944,120943
2333,42,95,15801,2,177358,True,121428,120944
2333,42,95,15801,3,178542,True,122245,121428
2333,42,95,15801,4,176657,True,120943,122245
2334,42,95,15802,1,175223,True,119931,122243
2334,42,95,15802,2,176656,True,120944,119931
2334,42,95,15802,3,176655,True,120943,120944
2334,42,95,15802,4,178540,True,122243,120943
2335,42,95,15901,1,176656,False,119931,120944
2335,42,95,15901,2,178597,True,122281,119931
2335,42,95,15901,3,177362,True,121430,122281
2335,42,95,15901,4,177361,False,121429,121430
2335,42,95,15901,5,179466,True,122873,121429
2335,42,95,15901,6,177360,True,121428,122873
2335,42,95,15901,7,177358,False,120944,121428
2336,42,95,15902,1,175420,True,120074,122279
2336,42,95,15902,2,181918,True,124519,120074
2336,42,95,15902,3,179468,True,122874,124519
2336,42,95,15902,4,177359,True,121429,122874
2336,42,95,15902,5,177361,True,121430,121429
2336,42,95,15902,6,178594,True,122279,121430
2337,42,95,16001,1,181111,False,125859,120074
2337,42,95,16001,2,183911,True,125858,125859
2337,42,95,16001,3,183909,True,125857,125858
2337,42,95,16001,4,183908,False,124519,125857
2337,42,95,16001,5,181918,False,120074,124519
2338,42,95,16002,1,174197,False,125353,119128
2338,42,95,16002,2,183149,False,125350,125353
2338,42,95,16002,3,183144,False,124518,125350
2338,42,95,16002,4,181919,False,125857,124518
2338,42,95,16002,5,183909,False,125858,125857
2338,42,95,16002,6,183911,False,125859,125858
2338,42,95,16002,7,183910,False,125351,125859
2338,42,95,16002,8,183147,False,125352,125351
2338,42,95,16002,9,183146,False,119128,125352
2339,42,95,16100,1,174197,True,119128,125353
2339,42,95,16100,2,176079,True,120545,119128
2339,42,95,16100,3,183148,True,125353,120545
2340,42,95,16201,1,174620,True,119474,124520
2340,42,95,16201,2,174741,True,119567,119474
2340,42,95,16201,3,174743,True,119568,119567
2340,42,95,16201,4,184239,True,126087,119568
2340,42,95,16201,5,181920,True,124520,126087
2341,42,95,16202,1,174744,False,125359,119568
2341,42,95,16202,2,183158,False,125898,125359
2341,42,95,16202,3,183967,False,125899,125898
2341,42,95,16202,4,183966,False,124520,125899
2341,42,95,16202,5,181920,False,126087,124520
2341,42,95,16202,6,184239,False,119568,126087
2342,42,95,16300,1,179060,False,124517,122598
2342,42,95,16300,2,181921,False,125899,124517
2342,42,95,16300,3,183967,True,125898,125899
2342,42,95,16300,4,183965,False,125357,125898
2342,42,95,16300,5,183154,False,122598,125357
2343,42,95,16400,1,174620,False,124520,119474
2343,42,95,16400,2,183966,True,125899,124520
2343,42,95,16400,3,181921,True,124517,125899
2343,42,95,16400,4,181917,False,122774,124517
2343,42,95,16400,5,179319,False,122870,122774
2343,42,95,16400,6,179464,False,122871,122870
2343,42,95,16400,7,179469,False,122874,122871
2343,42,95,16400,8,179468,False,124519,122874
2343,42,95,16400,9,183908,True,125857,124519
2343,42,95,16400,10,181919,True,124518,125857
2343,42,95,16400,11,181922,True,119474,124518
2344,42,95,16500,1,176658,False,122872,120945
2344,42,95,16500,2,179467,True,122873,122872
2344,42,95,16500,3,179466,False,121429,122873
2344,42,95,16500,4,177359,False,122874,121429
2344,42,95,16500,5,179469,True,122871,122874
2344,42,95,16500,6,179464,True,122870,122871
2344,42,95,16500,7,179463,False,121721,122870
2344,42,95,16500,8,177781,False,121806,121721
2344,42,95,16500,9,177906,False,121804,121806
2344,42,95,16500,10,179471,True,122875,121804
2344,42,95,16500,11,179470,False,120945,122875
2345,42,95,16600,1,176658,True,120945,122872
2345,42,95,16600,2,179470,True,122875,120945
2345,42,95,16600,3,179465,True,122872,122875
2346,42,95,16700,1,177360,False,122873,121428
2346,42,95,16700,2,179467,False,122872,122873
2346,42,95,16700,3,179465,False,122875,122872
2346,42,95,16700,4,179471,False,121804,122875
2346,42,95,16700,5,177904,False,121826,121804
2346,42,95,16700,6,177938,False,123681,121826
2346,42,95,16700,7,181903,True,124507,123681
2346,42,95,16700,8,180671,True,123680,124507
2346,42,95,16700,9,180668,False,123679,123680
2346,42,95,16700,10,184087,True,125981,123679
2346,42,95,16700,11,183913,True,125861,125981
2346,42,95,16700,12,180669,True,122245,125861
2346,42,95,16700,13,178542,False,121428,122245
2347,42,95,16800,1,180670,False,123680,123681
2347,42,95,16800,2,180671,False,124507,123680
2347,42,95,16800,3,181903,False,123681,124507
2348,42,95,16901,1,177904,True,121804,121826
2348,42,95,16901,2,177906,True,121806,121804
2348,42,95,16901,3,177905,False,121805,121806
2348,42,95,16901,4,177937,True,121827,121805
2348,42,95,16901,5,177936,True,121826,121827
2349,42,95,16902,1,177936,False,121827,121826
2349,42,95,16902,2,180182,True,123355,121827
2349,42,95,16902,3,180185,True,123357,123355
2349,42,95,16902,4,180667,True,123679,123357
2349,42,95,16902,5,180668,True,123680,123679
2349,42,95,16902,6,180670,True,123681,123680
2349,42,95,16902,7,177938,True,121826,123681
2350,42,95,17000,1,176319,False,122678,120710
2350,42,95,17000,2,179178,False,122679,122678
2350,42,95,17000,3,179179,False,122675,122679
2350,42,95,17000,4,179173,False,122245,122675
2350,42,95,17000,5,180669,False,125861,122245
2350,42,95,17000,6,183914,True,125860,125861
2350,42,95,17000,7,183912,False,120710,125860
2351,42,95,17101,1,176318,True,120435,125860
2351,42,95,17101,2,179171,True,122674,120435
2351,42,95,17101,3,179177,True,122678,122674
2351,42,95,17101,4,176319,True,120710,122678
2351,42,95,17101,5,183912,True,125860,120710
2352,42,95,17102,1,132335,False,90488,90487
2352,42,95,17102,2,132337,False,122677,90488
2352,42,95,17102,3,179176,True,122676,122677
2352,42,95,17102,4,179174,False,122675,122676
2352,42,95,17102,5,179179,True,122679,122675
2352,42,95,17102,6,179178,True,122678,122679
2352,42,95,17102,7,179177,False,122674,122678
2352,42,95,17102,8,179172,True,122673,122674
2352,42,95,17102,9,179170,False,90487,122673
2353,42,95,17200,1,180184,False,125937,123356
2353,42,95,17200,2,184025,True,125938,125937
2353,42,95,17200,3,184024,False,125939,125938
2353,42,95,17200,4,184027,True,123356,125939
2354,42,95,17300,1,184023,False,126010,125937
2354,42,95,17300,2,184127,False,126020,126010
2354,42,95,17300,3,184148,False,126023,126020
2354,42,95,17300,4,184147,False,125938,126023
2354,42,95,17300,5,184025,False,125937,125938
2355,42,95,17401,1,176318,False,125860,120435
2355,42,95,17401,2,183914,False,125861,125860
2355,42,95,17401,3,183913,False,125981,125861
2355,42,95,17401,4,184087,False,123679,125981
2355,42,95,17401,5,180667,False,123357,123679
2355,42,95,17401,6,180186,False,123356,123357
2355,42,95,17401,7,184027,False,125939,123356
2355,42,95,17401,8,184026,False,120435,125939
2356,42,95,17402,1,178159,False,123356,121979
2356,42,95,17402,2,180186,True,123357,123356
2356,42,95,17402,3,180185,False,123355,123357
2356,42,95,17402,4,180183,True,121979,123355
2357,42,95,17501,1,178159,True,121979,123356
2357,42,95,17501,2,178161,True,121981,121979
2357,42,95,17501,3,178160,False,121980,121981
2357,42,95,17501,4,184126,True,126010,121980
2357,42,95,17501,5,184023,True,125937,126010
2357,42,95,17501,6,180184,True,123356,125937
2358,42,95,17502,1,178158,False,126009,121980
2358,42,95,17502,2,184143,True,126020,126009
2358,42,95,17502,3,184127,True,126010,126020
2358,42,95,17502,4,184126,False,121980,126010
2359,42,95,17603,1,177946,False,119605,121834
2359,42,95,17603,2,177954,True,121838,119605
2359,42,95,17603,3,177953,False,121837,121838
2359,42,95,17603,4,182954,True,125224,121837
2359,42,95,17603,5,177952,True,121836,125224
2359,42,95,17603,6,177950,False,121834,121836
2360,42,95,17604,1,174792,False,124046,119605
2360,42,95,17604,2,181212,True,124045,124046
2360,42,95,17604,3,181210,True,124044,124045
2360,42,95,17604,4,181208,False,121838,124044
2360,42,95,17604,5,177954,False,119605,121838
2361,42,95,17605,1,177903,False,123351,121805
2361,42,95,17605,2,180178,False,124045,123351
2361,42,95,17605,3,181212,False,124046,124045
2361,42,95,17605,4,181211,False,121835,124046
2361,42,95,17605,5,177949,False,121981,121835
2361,42,95,17605,6,178161,False,121979,121981
2361,42,95,17605,7,180183,False,123355,121979
2361,42,95,17605,8,180182,False,121827,123355
2361,42,95,17605,9,177937,False,121805,121827
2362,42,95,17606,1,174792,True,119605,124046
2362,42,95,17606,2,177946,True,121834,119605
2362,42,95,17606,3,177948,True,121835,121834
2362,42,95,17606,4,181211,True,124046,121835
2363,42,95,17607,1,177947,True,121833,121836
2363,42,95,17607,2,184241,True,126089,121833
2363,42,95,17607,3,184141,True,126019,126089
2363,42,95,17607,4,184125,True,126009,126019
2363,42,95,17607,5,178158,True,121980,126009
2363,42,95,17607,6,178160,True,121981,121980
2363,42,95,17607,7,177949,True,121835,121981
2363,42,95,17607,8,177948,False,121834,121835
2363,42,95,17607,9,177950,True,121836,121834
2364,42,95,17702,1,174203,True,119134,121452
2364,42,95,17702,2,177779,True,121720,119134
2364,42,95,17702,3,179317,True,122773,121720
2364,42,95,17702,4,177396,True,121454,122773
2364,42,95,17702,5,177393,True,121452,121454
2365,42,95,17703,1,177393,False,121454,121452
2365,42,95,17703,2,177397,True,121453,121454
2365,42,95,17703,3,178717,True,122363,121453
2365,42,95,17703,4,177778,True,121719,122363
2365,42,95,17703,5,177395,True,121452,121719
2366,42,95,17704,1,174203,False,121452,119134
2366,42,95,17704,2,177395,False,121719,121452
2366,42,95,17704,3,180176,True,123351,121719
2366,42,95,17704,4,177903,True,121805,123351
2366,42,95,17704,5,177905,True,121806,121805
2366,42,95,17704,6,177781,True,121721,121806
2366,42,95,17704,7,177780,True,121720,121721
2366,42,95,17704,8,177779,False,119134,121720
2367,42,95,17800,1,177947,False,121836,121833
2367,42,95,17800,2,177952,False,125224,121836
2367,42,95,17800,3,182955,False,125220,125224
2367,42,95,17800,4,182950,False,126088,125220
2367,42,95,17800,5,184242,True,126089,126088
2367,42,95,17800,6,184241,False,121833,126089
2368,42,95,17901,1,184462,False,126331,126105
2368,42,95,17901,2,184581,True,126332,126331
2368,42,95,17901,3,184580,False,126105,126332
2369,42,95,17902,1,184266,False,126243,126105
2369,42,95,17902,2,184579,True,126331,126243
2369,42,95,17902,3,184462,True,126105,126331
2370,42,95,18001,1,183935,False,120758,125876
2370,42,95,18001,2,184142,False,126019,120758
2370,42,95,18001,3,184141,False,126089,126019
2370,42,95,18001,4,184242,False,126088,126089
2370,42,95,18001,5,184240,False,126332,126088
2370,42,95,18001,6,184581,False,126331,126332
2370,42,95,18001,7,184579,False,126243,126331
2370,42,95,18001,8,184461,False,126135,126243
2370,42,95,18001,9,184309,False,125876,126135
2371,42,95,18002,1,177704,False,125376,121666
2371,42,95,18002,2,183185,False,125377,125376
2371,42,95,18002,3,183184,False,126104,125377
2371,42,95,18002,4,184308,True,126135,126104
2371,42,95,18002,5,184461,True,126243,126135
2371,42,95,18002,6,184266,True,126105,126243
2371,42,95,18002,7,184265,False,124502,126105
2371,42,95,18002,8,181895,False,123670,124502
2371,42,95,18002,9,180655,False,123671,123670
2371,42,95,18002,10,180654,False,121666,123671
2372,42,95,18100,1,131375,False,120759,89839
2372,42,95,18100,2,178723,True,122368,120759
2372,42,95,18100,3,178725,True,122369,122368
2372,42,95,18100,4,176389,True,120758,122369
2372,42,95,18100,5,183935,True,125876,120758
2372,42,95,18100,6,176387,True,120757,125876
2372,42,95,18100,7,176386,False,89835,120757
2372,42,95,18100,8,131376,False,89839,89835
2373,42,95,18200,1,131510,False,120313,89927
2373,42,95,18200,2,175756,True,120312,120313
2373,42,95,18200,3,178020,True,121885,120312
2373,42,95,18200,4,178016,True,121882,121885
2373,42,95,18200,5,175754,True,120311,121882
2373,42,95,18200,6,175753,False,90900,120311
2373,42,95,18200,7,132942,False,89927,90900
2374,42,95,18300,1,175755,False,123672,120313
2374,42,95,18300,2,180658,False,123673,123672
2374,42,95,18300,3,180657,False,123136,123673
2374,42,95,18300,4,179855,False,125832,123136
2374,42,95,18300,5,183870,False,121887,125832
2374,42,95,18300,6,178024,False,121886,121887
2374,42,95,18300,7,178021,False,121884,121886
2374,42,95,18300,8,178022,False,121885,121884
2374,42,95,18300,9,178020,False,120312,121885
2374,42,95,18300,10,175756,False,120313,120312
2375,42,97,80100,1,178191,False,124435,122002
2375,42,97,80100,2,181801,True,124438,124435
2375,42,97,80100,3,181797,True,124434,124438
2375,42,97,80100,4,182112,True,124651,124434
2375,42,97,80100,5,181799,True,124436,124651
2375,42,97,80100,6,181798,False,122002,124436
2376,42,97,80200,1,178190,False,122002,122001
2376,42,97,80200,2,181798,True,124436,122002
2376,42,97,80200,3,180038,True,123257,124436
2376,42,97,80200,4,178192,True,122001,123257
2377,42,97,80300,1,181796,False,125173,124435
2377,42,97,80300,2,182882,False,125172,125173
2377,42,97,80300,3,182880,False,124438,125172
2377,42,97,80300,4,181801,False,124435,124438
2378,42,97,80400,1,175234,False,124374,119939
2378,42,97,80400,2,181708,False,124375,124374
2378,42,97,80400,3,181712,False,124434,124375
2378,42,97,80400,4,181797,False,124438,124434
2378,42,97,80400,5,182880,True,125172,124438
2378,42,97,80400,6,181803,True,124439,125172
2378,42,97,80400,7,182879,True,125171,124439
2378,42,97,80400,8,181802,True,124437,125171
2378,42,97,80400,9,181800,False,123399,124437
2378,42,97,80400,10,180248,False,119939,123399
2379,42,97,80500,1,175234,True,119939,124374
2379,42,97,80500,2,176137,True,120585,119939
2379,42,97,80500,3,177990,True,121864,120585
2379,42,97,80500,4,182649,True,125017,121864
2379,42,97,80500,5,182646,True,125015,125017
2379,42,97,80500,6,181343,True,124135,125015
2379,42,97,80500,7,181345,True,124136,124135
2379,42,97,80500,8,181707,True,124374,124136
2379,42,97,80500,9,175235,True,119940,119940
2380,42,97,80600,1,175235,False,119940,119940
2381,42,97,80700,1,181343,False,125015,124135
2381,42,97,80700,2,182648,False,126091,125015
2381,42,97,80700,3,184245,True,126090,126091
2381,42,97,80700,4,184243,False,124377,126090
2381,42,97,80700,5,181710,False,124135,124377
2382,42,97,80800,1,181711,False,126090,124376
2382,42,97,80800,2,184245,False,126091,126090
2382,42,97,80800,3,184244,False,125016,126091
2382,42,97,80800,4,182647,False,124425,125016
2382,42,97,80800,5,181783,False,124424,124425
2382,42,97,80800,6,181781,False,124376,124424
2383,42,97,80900,1,174844,False,121400,119645
2383,42,97,80900,2,177322,True,121402,121400
2383,42,97,80900,3,177321,False,121401,121402
2383,42,97,80900,4,181324,True,124122,121401
2383,42,97,80900,5,177324,True,121403,124122
2383,42,97,80900,6,177323,True,119645,121403
2383,42,97,80900,7,177325,True,121404,124065
2383,42,97,80900,8,184598,True,126347,121404
2383,42,97,80900,9,181237,True,124064,126347
2383,42,97,80900,10,181239,True,124065,124064
2384,42,97,81000,1,181238,True,124063,124064
2384,42,97,81000,2,181240,True,124065,124063
2384,42,97,81000,3,181239,False,124064,124065
2385,42,97,81100,1,177325,False,124065,121404
2385,42,97,81100,2,181240,False,124063,124065
2385,42,97,81100,3,181238,False,124064,124063
2385,42,97,81100,4,181237,False,126347,124064
2385,42,97,81100,5,184598,False,121404,126347
2386,42,97,81200,1,177319,False,119645,121400
2386,42,97,81200,2,177323,False,121403,119645
2386,42,97,81200,3,181332,False,124424,121403
2386,42,97,81200,4,181783,True,124425,124424
2386,42,97,81200,5,181782,False,121402,124425
2386,42,97,81200,6,177322,False,121400,121402
2386,42,97,81200,7,179629,False,124426,122983
2386,42,97,81200,8,181786,True,124427,124426
2386,42,97,81200,9,181785,False,123744,124427
2386,42,97,81200,10,180761,False,123745,123744
2386,42,97,81200,11,180760,False,122982,123745
2386,42,97,81200,12,179630,False,122983,122982
2387,42,97,81300,1,178131,False,122983,121961
2387,42,97,81300,2,179630,True,122982,122983
2387,42,97,81300,3,180760,True,123745,122982
2387,42,97,81300,4,179628,True,122981,123745
2387,42,97,81300,5,179627,False,121961,122981
2388,42,97,81400,1,179381,False,122981,122815
2388,42,97,81400,2,179628,False,123745,122981
2388,42,97,81400,3,180761,True,123744,123745
2388,42,97,81400,4,180759,False,122815,123744
2389,42,97,81500,1,178131,True,121961,122983
2389,42,97,81500,2,179627,True,122981,121961
2389,42,97,81500,3,179381,True,122815,122981
2389,42,97,81500,4,179380,True,122814,122815
2389,42,97,81500,5,181784,True,124426,122814
2389,42,97,81500,6,179629,True,122983,124426
2390,42,97,81600,1,179380,False,122815,122814
2390,42,97,81600,2,180759,True,123744,122815
2390,42,97,81600,3,181785,True,124427,123744
2390,42,97,81600,4,184275,True,126112,124427
2390,42,97,81600,5,179382,True,122814,126112
2391,42,97,81700,1,179382,False,126112,122814
2391,42,97,81700,2,184275,False,124427,126112
2391,42,97,81700,3,181786,False,124426,124427
2391,42,97,81700,4,181784,False,122814,124426
2392,42,97,81800,1,176733,True,120999,125016
2392,42,97,81800,2,182642,True,125012,120999
2392,42,97,81800,3,178830,True,122440,125012
2392,42,97,81800,4,178832,True,122441,122440
2392,42,97,81800,5,177320,True,121401,122441
2392,42,97,81800,6,177321,True,121402,121401
2392,42,97,81800,7,181782,True,124425,121402
2392,42,97,81800,8,182647,True,125016,124425
2393,42,97,81900,1,176733,False,125016,120999
2393,42,97,81900,2,184244,True,126091,125016
2393,42,97,81900,3,182648,True,125015,126091
2393,42,97,81900,4,182646,False,125017,125015
2393,42,97,81900,5,183314,True,125461,125017
2393,42,97,81900,6,183319,True,125465,125461
2393,42,97,81900,7,182651,True,125018,125465
2393,42,97,81900,8,182650,True,125014,125018
2393,42,97,81900,9,182645,False,125013,125014
2393,42,97,81900,10,182644,True,125012,125013
2393,42,97,81900,11,182642,False,120999,125012
2393,42,97,81900,12,175704,False,125019,120277
2393,42,97,81900,13,182652,False,123819,125019
2393,42,97,81900,14,180872,False,123768,123819
2393,42,97,81900,15,180796,False,123769,123768
2393,42,97,81900,16,180795,False,120277,123769
2394,42,97,82000,1,180796,True,123768,123769
2394,42,97,82000,2,180798,True,123770,123768
2394,42,97,82000,3,180797,False,123769,123770
2395,42,97,82100,1,180798,False,123768,123770
2395,42,97,82100,2,180872,True,123819,123768
2395,42,97,82100,3,180871,False,123770,123819
2396,42,97,82200,1,175704,True,120277,125019
2396,42,97,82200,2,180795,True,123769,120277
2396,42,97,82200,3,180797,True,123770,123769
2396,42,97,82200,4,180871,True,123819,123770
2396,42,97,82200,5,182652,True,125019,123819
2397,42,97,82300,1,178830,False,125012,122440
2397,42,97,82300,2,182644,False,125013,125012
2397,42,97,82300,3,182643,False,125033,125013
2397,42,97,82300,4,182673,False,125031,125033
2397,42,97,82300,5,182669,False,125405,125031
2397,42,97,82300,6,183230,True,125406,125405
2397,42,97,82300,7,183229,False,122439,125406
2397,42,97,82300,8,178831,False,122440,122439
2398,42,97,82400,1,174844,True,119645,121400
2398,42,97,82400,2,177319,True,121400,119645
2399,42,99,30100,1,181639,False,125407,124329
2399,42,99,30100,2,183236,True,125411,125407
2399,42,99,30100,3,183233,True,125408,125411
2399,42,99,30100,4,183232,False,124387,125408
2399,42,99,30100,5,181726,False,125031,124387
2399,42,99,30100,6,182671,False,125159,125031
2399,42,99,30100,7,182863,False,125158,125159
2399,42,99,30100,8,182861,False,124329,125158
2400,42,99,30201,1,181725,False,125408,124386
2400,42,99,30201,2,183233,False,125411,125408
2400,42,99,30201,3,183237,True,125410,125411
2400,42,99,30201,4,183238,True,125412,125410
2400,42,99,30201,5,183235,True,125409,125412
2400,42,99,30201,6,183234,False,125051,125409
2400,42,99,30201,7,182698,False,124386,125051
2401,42,99,30202,1,183231,False,125413,125407
2401,42,99,30202,2,183240,False,125412,125413
2401,42,99,30202,3,183238,False,125410,125412
2401,42,99,30202,4,183237,False,125411,125410
2401,42,99,30202,5,183236,False,125407,125411
2402,42,99,30301,1,177970,False,125050,121848
2402,42,99,30301,2,182697,False,126183,125050
2402,42,99,30301,3,184376,False,125048,126183
2402,42,99,30301,4,182694,False,124940,125048
2402,42,99,30301,5,182542,False,124943,124940
2402,42,99,30301,6,182541,False,121848,124943
2403,42,99,30302,1,180479,False,125048,123556
2403,42,99,30302,2,184376,True,126183,125048
2403,42,99,30302,3,182697,True,125050,126183
2403,42,99,30302,4,182696,False,125051,125050
2403,42,99,30302,5,183234,True,125409,125051
2403,42,99,30302,6,182699,True,125049,125409
2403,42,99,30302,7,182695,False,123556,125049
2404,42,99,30400,1,176514,False,123373,120847
2404,42,99,30400,2,182311,True,124789,123373
2404,42,99,30400,3,182312,True,124790,124789
2404,42,99,30400,4,182537,True,124940,124790
2404,42,99,30400,5,182694,True,125048,124940
2404,42,99,30400,6,180479,True,123556,125048
2404,42,99,30400,7,180214,True,123375,123556
2404,42,99,30400,8,180211,True,123374,123375
2404,42,99,30400,9,180210,False,123376,123374
2404,42,99,30400,10,180213,True,121015,123376
2404,42,99,30400,11,176756,False,120846,121015
