nid,nseq,eid,x,y,epsg
120731,1,176349,409.189002611633,124.145381996397,3364
120731,2,176882,409.189002611633,124.145381996397,3364
120731,3,176881,409.189002611633,124.145381996397,3364
120732,1,176351,754.639050968916,120.92733912761,3364
120732,2,183832,754.639050968916,120.92733912761,3364
120733,1,176352,755.48941009699,122.198824176095,3364
120733,2,176351,755.48941009699,122.198824176095,3364
120733,3,176350,755.48941009699,122.198824176095,3364
120734,1,178054,757.931500490115,123.37652173452,3364
120734,2,176354,757.931500490115,123.37652173452,3364
120734,3,176352,757.931500490115,123.37652173452,3364
120735,1,177058,755.813820646238,116.410916463163,3364
120735,2,176353,755.813820646238,116.410916463163,3364
120735,3,176355,755.813820646238,116.410916463163,3364
120736,1,176355,755.453256200301,116.412762268355,3364
120736,2,174495,755.453256200301,116.412762268355,3364
120736,3,176356,755.453256200301,116.412762268355,3364
120737,1,176358,811.437616614505,108.946531607077,3364
120737,2,176363,811.437616614505,108.946531607077,3364
120738,1,176359,813.070755782863,111.17367623561,3364
120738,2,176358,813.070755782863,111.17367623561,3364
120738,3,176357,813.070755782863,111.17367623561,3364
120739,1,175994,814.344587689605,112.132265649851,3364
120739,2,176361,814.344587689605,112.132265649851,3364
120739,3,176359,814.344587689605,112.132265649851,3364
120740,1,176919,813.172224100818,107.516219100079,3364
120740,2,176360,813.172224100818,107.516219100079,3364
120740,3,176362,813.172224100818,107.516219100079,3364
120741,1,176363,811.335385134806,108.846235369204,3364
120741,2,176362,811.335385134806,108.846235369204,3364
120741,3,184488,811.335385134806,108.846235369204,3364
120742,1,176364,708.475090499831,198.122384503426,3364
120742,2,182093,708.475090499831,198.122384503426,3364
120742,3,181230,708.475090499831,198.122384503426,3364
120743,1,176367,510.605673773648,154.577040832628,3364
120743,2,176365,510.605673773648,154.577040832628,3364
120743,3,175407,510.605673773648,154.577040832628,3364
120744,1,182201,511.152605851671,155.00350377923,3364
120744,2,176367,511.152605851671,155.00350377923,3364
120744,3,176366,511.152605851671,155.00350377923,3364
120745,1,176369,495.100551298809,165.864276886302,3364
120745,2,176368,495.100551298809,165.864276886302,3364
120745,3,174769,495.100551298809,165.864276886302,3364
120746,1,179813,832.265946439757,80.9065324997494,3364
120746,2,176371,832.265946439757,80.9065324997494,3364
120746,3,176370,832.265946439757,80.9065324997494,3364
120747,1,176372,831.202535263702,81.6626464402337,3364
120747,2,178807,831.202535263702,81.6626464402337,3364
120747,3,179663,831.202535263702,81.6626464402337,3364
120748,1,176374,612.014687442493,274.850358011531,3364
120748,2,178839,612.014687442493,274.850358011531,3364
120748,3,181213,612.014687442493,274.850358011531,3364
120749,1,176375,638.915570353869,276.057776272086,3364
120749,2,176374,638.915570353869,276.057776272086,3364
120749,3,176373,638.915570353869,276.057776272086,3364
120750,1,176376,639.017131049876,269.861449973001,3364
120750,2,176377,639.017131049876,269.861449973001,3364
120750,3,176375,639.017131049876,269.861449973001,3364
120751,1,176378,639.038393786574,266.563515464471,3364
120751,2,177843,639.038393786574,266.563515464471,3364
120751,3,176376,639.038393786574,266.563515464471,3364
120752,1,176127,639.25906386255,260.8455914053,3364
120752,2,176379,639.25906386255,260.8455914053,3364
120752,3,176378,639.25906386255,260.8455914053,3364
120753,1,181077,411.991308233556,121.692784625062,3364
120753,2,176382,411.991308233556,121.692784625062,3364
120753,3,176380,411.991308233556,121.692784625062,3364
120754,1,181079,410.644605643264,121.699814120492,3364
120754,2,176381,410.644605643264,121.699814120492,3364
120754,3,174971,410.644605643264,121.699814120492,3364
120755,1,176385,724.696933474251,82.5230737730467,3364
120755,2,176383,724.696933474251,82.5230737730467,3364
120755,3,177873,724.696933474251,82.5230737730467,3364
120756,1,176384,727.132270348788,83.8657297952105,3364
120756,2,175647,727.132270348788,83.8657297952105,3364
120756,3,179404,727.132270348788,83.8657297952105,3364
120757,1,131370,816.041435287175,144.721171053681,3364
120757,2,176387,816.041435287175,144.721171053681,3364
120757,3,176386,816.041435287175,144.721171053681,3364
120758,1,176389,809.832587470488,148.509653325991,3364
120758,2,183935,809.832587470488,148.509653325991,3364
120758,3,184142,809.832587470488,148.509653325991,3364
120759,1,131375,816.375515478729,152.600456178022,3364
120759,2,178723,816.375515478729,152.600456178022,3364
120759,3,176388,816.375515478729,152.600456178022,3364
120760,1,176392,417.752192202411,90.9299359884554,3364
120760,2,176390,417.752192202411,90.9299359884554,3364
120760,3,183523,417.752192202411,90.9299359884554,3364
120761,1,176390,416.420101809842,90.6352254630166,3364
120761,2,181084,416.420101809842,90.6352254630166,3364
120761,3,176391,416.420101809842,90.6352254630166,3364
120762,1,176393,791.351626014594,145.833358239818,3364
120762,2,177420,791.351626014594,145.833358239818,3364
120762,3,178803,791.351626014594,145.833358239818,3364
120763,1,176394,777.933101363446,238.029338987046,3364
120763,2,175823,777.933101363446,238.029338987046,3364
120763,3,176395,777.933101363446,238.029338987046,3364
120764,1,176397,776.405294418104,239.419157130431,3364
120764,2,176395,776.405294418104,239.419157130431,3364
120765,1,176396,779.048937767674,239.517635870584,3364
120765,2,176034,779.048937767674,239.517635870584,3364
120765,3,182308,779.048937767674,239.517635870584,3364
120766,1,176399,692.332926589283,78.1843721140377,3364
120766,2,176401,692.332926589283,78.1843721140377,3364
120767,1,183071,695.359114841834,74.0097665192932,3364
120767,2,183576,695.359114841834,74.0097665192932,3364
120767,3,176398,695.359114841834,74.0097665192932,3364
120767,4,176400,695.359114841834,74.0097665192932,3364
120768,1,176400,692.319198872569,78.0228598922929,3364
120768,2,174956,692.319198872569,78.0228598922929,3364
120768,3,176401,692.319198872569,78.0228598922929,3364
120769,1,175836,671.531739181163,100.476279810779,3364
120769,2,176404,671.531739181163,100.476279810779,3364
120769,3,176402,671.531739181163,100.476279810779,3364
120770,1,176403,672.862216354541,100.440870617553,3364
120770,2,176405,672.862216354541,100.440870617553,3364
120770,3,176404,672.862216354541,100.440870617553,3364
120771,1,176407,674.461552521894,99.3400323175586,3364
120771,2,176405,674.461552521894,99.3400323175586,3364
120771,3,179890,674.461552521894,99.3400323175586,3364
120772,1,179889,672.00279189602,99.1241971341364,3364
120772,2,176406,672.00279189602,99.1241971341364,3364
120772,3,176402,672.00279189602,99.1241971341364,3364
120773,1,176410,665.505827914044,103.904323177709,3364
120773,2,176408,665.505827914044,103.904323177709,3364
120773,3,175026,665.505827914044,103.904323177709,3364
120774,1,176411,667.371331200835,105.039555563455,3364
120774,2,176512,667.371331200835,105.039555563455,3364
120774,3,176409,667.371331200835,105.039555563455,3364
120775,1,176230,668.188125273659,103.035985157784,3364
120775,2,176413,668.188125273659,103.035985157784,3364
120775,3,176411,668.188125273659,103.035985157784,3364
120776,1,179067,666.37559248938,101.24511075227,3364
120776,2,176412,666.37559248938,101.24511075227,3364
120776,3,176408,666.37559248938,101.24511075227,3364
120777,1,179922,788.236280954497,126.096228445278,3364
120777,2,176415,788.236280954497,126.096228445278,3364
120777,3,176414,788.236280954497,126.096228445278,3364
120778,1,176416,779.330042067509,125.135831744837,3364
120778,2,177489,779.330042067509,125.135831744837,3364
120779,1,176417,596.413069454382,168.17132744278,3364
120779,2,183653,596.413069454382,168.17132744278,3364
120779,3,179294,596.413069454382,168.17132744278,3364
120780,1,176419,827.050867909986,82.338738555681,3364
120780,2,179809,827.050867909986,82.338738555681,3364
120781,1,176420,827.102885427353,82.4993792142599,3364
120781,2,176419,827.102885427353,82.4993792142599,3364
120781,3,176418,827.102885427353,82.4993792142599,3364
120782,1,176421,827.270915334591,83.0054372641997,3364
120782,2,176420,827.270915334591,83.0054372641997,3364
120782,3,180549,827.270915334591,83.0054372641997,3364
120783,1,176423,416.426433834248,93.4517433181257,3364
120783,2,177215,416.426433834248,93.4517433181257,3364
120783,3,177217,416.426433834248,93.4517433181257,3364
120784,1,176424,416.832902750633,94.2966099365775,3364
120784,2,176423,416.832902750633,94.2966099365775,3364
120784,3,176422,416.832902750633,94.2966099365775,3364
120785,1,183528,419.359391629952,94.1937423004905,3364
120785,2,176425,419.359391629952,94.1937423004905,3364
120785,3,176424,419.359391629952,94.1937423004905,3364
120786,1,176428,664.244041779167,54.2694009388071,3364
120786,2,176426,664.244041779167,54.2694009388071,3364
120786,3,177481,664.244041779167,54.2694009388071,3364
120787,1,178744,664.25403800092,53.4355951948669,3364
120787,2,176427,664.25403800092,53.4355951948669,3364
120787,3,176426,664.25403800092,53.4355951948669,3364
120788,1,176430,480.843093024312,142.991231516958,3364
120788,2,176435,480.843093024312,142.991231516958,3364
120788,3,176429,480.843093024312,142.991231516958,3364
120789,1,176430,480.914243769293,143.090492298321,3364
120789,2,176432,480.914243769293,143.090492298321,3364
120789,3,176436,480.914243769293,143.090492298321,3364
120790,1,174201,481.702879818163,144.124116688453,3364
120790,2,176437,481.702879818163,144.124116688453,3364
120790,3,176431,481.702879818163,144.124116688453,3364
120791,1,176432,480.183587562353,143.263204973687,3364
120791,2,176433,480.183587562353,143.263204973687,3364
120791,3,180813,480.183587562353,143.263204973687,3364
120792,1,176689,479.5203093846,144.221963814338,3364
120792,2,176437,479.5203093846,144.221963814338,3364
120792,3,176433,479.5203093846,144.221963814338,3364
120793,1,181303,481.677580340487,143.231845564522,3364
120793,2,176435,481.677580340487,143.231845564522,3364
120793,3,176434,481.677580340487,143.231845564522,3364
120794,1,176439,443.053627009459,63.1485181116168,3364
120794,2,177526,443.053627009459,63.1485181116168,3364
120794,3,181135,443.053627009459,63.1485181116168,3364
120795,1,176438,459.178369532302,44.4021693187811,3364
120795,2,176440,459.178369532302,44.4021693187811,3364
120795,3,177450,459.178369532302,44.4021693187811,3364
120796,1,176440,451.959024665913,44.5007451931615,3364
120796,2,225733,451.959024665913,44.5007451931615,3364
120796,3,176441,451.959024665913,44.5007451931615,3364
120797,1,177881,822.32271068452,81.726055847803,3364
120797,2,176443,822.32271068452,81.726055847803,3364
120797,3,176442,822.32271068452,81.726055847803,3364
120798,1,176447,821.748666763412,81.8577644274674,3364
120798,2,176484,821.748666763412,81.8577644274674,3364
120799,1,176445,821.761265968113,82.6739205548974,3364
120799,2,176444,821.761265968113,82.6739205548974,3364
120799,3,180431,821.761265968113,82.6739205548974,3364
120800,1,176447,821.864445255895,82.1387669954531,3364
120800,2,176446,821.864445255895,82.1387669954531,3364
120800,3,176444,821.864445255895,82.1387669954531,3364
120801,1,176566,446.169795036865,141.378993718682,3364
120801,2,176450,446.169795036865,141.378993718682,3364
120801,3,176448,446.169795036865,141.378993718682,3364
120802,1,176452,433.961853935937,144.719422605925,3364
120802,2,183793,433.961853935937,144.719422605925,3364
120802,3,176449,433.961853935937,144.719422605925,3364
120803,1,176451,443.593642373559,142.115408180595,3364
120803,2,176023,443.593642373559,142.115408180595,3364
120803,3,176453,443.593642373559,142.115408180595,3364
120804,1,176453,435.772527977836,150.094617532229,3364
120804,2,176452,435.772527977836,150.094617532229,3364
120804,3,176201,435.772527977836,150.094617532229,3364
120805,1,176454,416.164221819339,122.546687034028,3364
120805,2,179225,416.164221819339,122.546687034028,3364
120806,1,176456,418.243072404873,123.738409574736,3364
120806,2,176455,418.243072404873,123.738409574736,3364
120806,3,174410,418.243072404873,123.738409574736,3364
120807,1,176458,840.609887799417,98.4745769314123,3364
120807,2,176462,840.609887799417,98.4745769314123,3364
120807,3,179102,840.609887799417,98.4745769314123,3364
120808,1,180793,845.250661147225,98.0725361885073,3364
120808,2,176457,845.250661147225,98.0725361885073,3364
120808,3,175094,845.250661147225,98.0725361885073,3364
120808,4,177625,845.250661147225,98.0725361885073,3364
120809,1,176459,841.688969510877,95.7899939013126,3364
120809,2,179101,841.688969510877,95.7899939013126,3364
120809,3,176462,841.688969510877,95.7899939013126,3364
120810,1,176461,842.714680089171,96.3393902930348,3364
120810,2,176460,842.714680089171,96.3393902930348,3364
120810,3,175561,842.714680089171,96.3393902930348,3364
120811,1,176464,834.992319783426,86.7590899416876,3364
120811,2,176466,834.992319783426,86.7590899416876,3364
120811,3,180448,834.992319783426,86.7590899416876,3364
120812,1,176463,835.846218173855,85.9697363205209,3364
120812,2,176465,835.846218173855,85.9697363205209,3364
120812,3,176859,835.846218173855,85.9697363205209,3364
120813,1,176465,835.822694562244,85.9851073185169,3364
120813,2,174655,835.822694562244,85.9851073185169,3364
120813,3,176466,835.822694562244,85.9851073185169,3364
120814,1,176467,835.84969455575,89.2301825523293,3364
120814,2,176468,835.84969455575,89.2301825523293,3364
120815,1,176526,835.972942768883,89.0974068143777,3364
120815,2,176470,835.972942768883,89.0974068143777,3364
120815,3,176468,835.972942768883,89.0974068143777,3364
120816,1,176858,834.664065870031,89.6893513403688,3364
120816,2,176469,834.664065870031,89.6893513403688,3364
120816,3,176471,834.664065870031,89.6893513403688,3364
120817,1,176473,833.936639625817,90.4055488729955,3364
120817,2,176471,833.936639625817,90.4055488729955,3364
120817,3,174846,833.936639625817,90.4055488729955,3364
120817,4,176863,833.936639625817,90.4055488729955,3364
120818,1,176472,837.446241169639,90.8447467698222,3364
120818,2,176467,837.446241169639,90.8447467698222,3364
120818,3,177067,837.446241169639,90.8447467698222,3364
120819,1,182488,736.306443124844,99.9650363984947,3364
120819,2,176474,736.306443124844,99.9650363984947,3364
120819,3,176176,736.306443124844,99.9650363984947,3364
120820,1,176642,730.485038001372,102.957842113619,3364
120820,2,176478,730.485038001372,102.957842113619,3364
120821,1,176476,741.014535643657,106.1804846059,3364
120821,2,176059,741.014535643657,106.1804846059,3364
120821,3,176477,741.014535643657,106.1804846059,3364
120821,4,183868,741.014535643657,106.1804846059,3364
120822,1,176480,436.472002635149,132.144383362667,3364
120822,2,178454,436.472002635149,132.144383362667,3364
120822,3,178458,436.472002635149,132.144383362667,3364
120823,1,176481,441.490824715098,136.912936800776,3364
120823,2,176480,441.490824715098,136.912936800776,3364
120823,3,176479,441.490824715098,136.912936800776,3364
120824,1,181283,443.9091391348,139.25552800597,3364
120824,2,176482,443.9091391348,139.25552800597,3364
120824,3,176481,443.9091391348,139.25552800597,3364
120825,1,176483,414.741881988298,167.17608043073,3364
120825,2,180053,414.741881988298,167.17608043073,3364
120826,1,176771,821.884717367779,81.267815586096,3364
120826,2,176485,821.884717367779,81.267815586096,3364
120826,3,176484,821.884717367779,81.267815586096,3364
120827,1,180322,821.157540799395,81.3040856605084,3364
120827,2,176487,821.157540799395,81.3040856605084,3364
120828,1,176487,821.140928353829,81.9339858822879,3364
120828,2,176486,821.140928353829,81.9339858822879,3364
120828,3,175166,821.140928353829,81.9339858822879,3364
120829,1,176488,837.057789749631,102.64424667074,3364
120829,2,176977,837.057789749631,102.64424667074,3364
120829,3,181103,837.057789749631,102.64424667074,3364
120829,4,178085,837.057789749631,102.64424667074,3364
120830,1,176490,799.441560585902,84.6038070124681,3364
120830,2,177082,799.441560585902,84.6038070124681,3364
120831,1,178257,800.094611701338,85.1274022214075,3364
120831,2,176492,800.094611701338,85.1274022214075,3364
120831,3,176490,800.094611701338,85.1274022214075,3364
120831,4,176489,800.094611701338,85.1274022214075,3364
120832,1,176491,803.276811951976,84.8001046300075,3364
120832,2,176493,803.276811951976,84.8001046300075,3364
120832,3,176492,803.276811951976,84.8001046300075,3364
120833,1,182746,803.776577863591,84.056972141733,3364
120833,2,176494,803.776577863591,84.056972141733,3364
120833,3,176493,803.776577863591,84.056972141733,3364
120834,1,176141,445.505344348744,286.197896463146,3364
120834,2,176497,445.505344348744,286.197896463146,3364
120834,3,176495,445.505344348744,286.197896463146,3364
120835,1,174560,433.331995412467,297.937788371198,3364
120835,2,176500,433.331995412467,297.937788371198,3364
120835,3,176496,433.331995412467,297.937788371198,3364
120836,1,181821,433.139619681866,292.501296994929,3364
120836,2,176500,433.139619681866,292.501296994929,3364
120837,1,174561,445.631413935296,291.084223097062,3364
120837,2,176499,445.631413935296,291.084223097062,3364
120837,3,176498,445.631413935296,291.084223097062,3364
120838,1,176867,405.545666252472,112.992628939904,3364
120838,2,176504,405.545666252472,112.992628939904,3364
120838,3,176502,405.545666252472,112.992628939904,3364
120839,1,176504,404.760911582816,111.844509856767,3364
120839,2,176503,404.760911582816,111.844509856767,3364
120839,3,174531,404.760911582816,111.844509856767,3364
120840,1,132690,825.774425591575,138.87658737447,3364
120840,2,176507,825.774425591575,138.87658737447,3364
120840,3,176505,825.774425591575,138.87658737447,3364
120841,1,128938,820.075656689916,140.650733591362,3364
120841,2,182191,820.075656689916,140.650733591362,3364
120841,3,176506,820.075656689916,140.650733591362,3364
120842,1,176509,808.953404892915,65.3800847001142,3364
120842,2,177769,808.953404892915,65.3800847001142,3364
120842,3,177794,808.953404892915,65.3800847001142,3364
120843,1,176510,809.825972998303,65.1315928920157,3364
120843,2,177751,809.825972998303,65.1315928920157,3364
120843,3,176508,809.825972998303,65.1315928920157,3364
120844,1,177772,810.397587780263,64.6100017358788,3364
120844,2,176511,810.397587780263,64.6100017358788,3364
120844,3,176510,810.397587780263,64.6100017358788,3364
120845,1,176512,666.953128388339,106.081372442282,3364
120845,2,176410,666.953128388339,106.081372442282,3364
120845,3,176513,666.953128388339,106.081372442282,3364
120846,1,176515,665.718633195103,108.715673976631,3364
120846,2,176513,665.718633195103,108.715673976631,3364
120846,3,176756,665.718633195103,108.715673976631,3364
120847,1,176514,670.849896099967,110.780531194295,3364
120847,2,175663,670.849896099967,110.780531194295,3364
120847,3,176515,670.849896099967,110.780531194295,3364
120848,1,181122,411.509446280749,217.915649282935,3364
120848,2,176517,411.509446280749,217.915649282935,3364
120849,1,176517,411.621396204099,222.305816554531,3364
120849,2,176516,411.621396204099,222.305816554531,3364
120849,3,176518,411.621396204099,222.305816554531,3364
120850,1,176519,411.779588005469,228.514028300593,3364
120850,2,176518,411.779588005469,228.514028300593,3364
120850,3,175117,411.779588005469,228.514028300593,3364
120851,1,176520,844.148966330299,92.8901736506227,3364
120851,2,175134,844.148966330299,92.8901736506227,3364
120851,3,176522,844.148966330299,92.8901736506227,3364
120852,1,175091,843.70715534842,94.0700935933487,3364
120852,2,176522,843.70715534842,94.0700935933487,3364
120852,3,176521,843.70715534842,94.0700935933487,3364
120853,1,181619,845.393079684975,96.4372159427487,3364
120853,2,176524,845.393079684975,96.4372159427487,3364
120853,3,176523,845.393079684975,96.4372159427487,3364
120854,1,176527,837.724959040335,88.6359774184755,3364
120854,2,176525,837.724959040335,88.6359774184755,3364
120854,3,177069,837.724959040335,88.6359774184755,3364
120855,1,176525,836.439899600887,88.3916507782913,3364
120855,2,181396,836.439899600887,88.3916507782913,3364
120855,3,176526,836.439899600887,88.3916507782913,3364
120856,1,176528,820.000226472214,76.1405964197856,3364
120856,2,174669,820.000226472214,76.1405964197856,3364
120856,3,176529,820.000226472214,76.1405964197856,3364
120857,1,176534,820.035638618391,76.3910062696184,3364
120857,2,176529,820.035638618391,76.3910062696184,3364
120858,1,176532,820.504466318474,76.7611635438386,3364
120858,2,176530,820.504466318474,76.7611635438386,3364
120858,3,175930,820.504466318474,76.7611635438386,3364
120859,1,176531,820.802483158606,76.7196779627399,3364
120859,2,174297,820.802483158606,76.7196779627399,3364
120859,3,176532,820.802483158606,76.7196779627399,3364
120860,1,176530,820.230047477786,76.7992401739368,3364
120860,2,176534,820.230047477786,76.7992401739368,3364
120860,3,176533,820.230047477786,76.7992401739368,3364
120861,1,174825,777.936969300867,102.989707353708,3364
120861,2,176537,777.936969300867,102.989707353708,3364
120861,3,176535,777.936969300867,102.989707353708,3364
120862,1,175519,779.248074164531,102.632031242053,3364
120862,2,176537,779.248074164531,102.632031242053,3364
120862,3,176536,779.248074164531,102.632031242053,3364
120863,1,176540,416.661549246972,125.897308284206,3364
120863,2,176538,416.661549246972,125.897308284206,3364
120863,3,184463,416.661549246972,125.897308284206,3364
120864,1,175859,418.20455936589,125.80593576817,3364
120864,2,184011,418.20455936589,125.80593576817,3364
120864,3,176539,418.20455936589,125.80593576817,3364
120865,1,176541,416.717602824975,125.992902148011,3364
120865,2,176540,416.717602824975,125.992902148011,3364
120866,1,176543,822.244262625299,88.2230533563146,3364
120866,2,176547,822.244262625299,88.2230533563146,3364
120866,3,176542,822.244262625299,88.2230533563146,3364
120867,1,176546,822.687832741368,87.765395071634,3364
120867,2,176543,822.687832741368,87.765395071634,3364
120867,3,184578,822.687832741368,87.765395071634,3364
120868,1,176547,821.285064356911,87.1585084632292,3364
120868,2,176544,821.285064356911,87.1585084632292,3364
120868,3,179055,821.285064356911,87.1585084632292,3364
120869,1,179028,823.255116936431,87.2518890277923,3364
120869,2,176545,823.255116936431,87.2518890277923,3364
120869,3,174254,823.255116936431,87.2518890277923,3364
120869,4,176546,823.255116936431,87.2518890277923,3364
120870,1,176549,403.826386124783,126.39657681998,3364
120870,2,176551,403.826386124783,126.39657681998,3364
120870,3,181605,403.826386124783,126.39657681998,3364
120871,1,177845,404.446399337127,125.868408960959,3364
120871,2,176548,404.446399337127,125.868408960959,3364
120871,3,176550,404.446399337127,125.868408960959,3364
120872,1,176550,403.906480174172,126.308616754374,3364
120872,2,174344,403.906480174172,126.308616754374,3364
120872,3,176551,403.906480174172,126.308616754374,3364
120873,1,176552,823.770139186013,83.0921283188417,3364
120873,2,175283,823.770139186013,83.0921283188417,3364
120873,3,176554,823.770139186013,83.0921283188417,3364
120874,1,177656,823.675001887413,82.409254018553,3364
120874,2,177658,823.675001887413,82.409254018553,3364
120874,3,176553,823.675001887413,82.409254018553,3364
120874,4,176552,823.675001887413,82.409254018553,3364
120875,1,175256,425.254664474657,150.657976266484,3364
120875,2,180775,425.254664474657,150.657976266484,3364
120875,3,176555,425.254664474657,150.657976266484,3364
120876,1,176559,688.043546566898,70.6474304512263,3364
120876,2,176557,688.043546566898,70.6474304512263,3364
120877,1,174960,689.468103407124,71.3780734517187,3364
120877,2,179036,689.468103407124,71.3780734517187,3364
120877,3,176558,689.468103407124,71.3780734517187,3364
120878,1,176560,399.489815134266,132.66688321776,3364
120878,2,174334,399.489815134266,132.66688321776,3364
120878,3,176563,399.489815134266,132.66688321776,3364
120879,1,174336,402.940509623494,131.957059912543,3364
120879,2,176565,402.940509623494,131.957059912543,3364
120879,3,176561,402.940509623494,131.957059912543,3364
120880,1,182850,396.277684822975,134.233028203378,3364
120880,2,176562,396.277684822975,134.233028203378,3364
120880,3,175719,396.277684822975,134.233028203378,3364
120881,1,176565,401.726043275179,132.522873209795,3364
120881,2,176564,401.726043275179,132.522873209795,3364
120881,3,178216,401.726043275179,132.522873209795,3364
120882,1,176567,445.87475866134,140.464562240191,3364
120882,2,182034,445.87475866134,140.464562240191,3364
120883,1,176568,446.297783780305,141.492979118515,3364
120883,2,176567,446.297783780305,141.492979118515,3364
120883,3,176566,446.297783780305,141.492979118515,3364
120884,1,176569,447.078798294856,142.116915579542,3364
120884,2,176568,447.078798294856,142.116915579542,3364
120884,3,176026,447.078798294856,142.116915579542,3364
120885,1,174512,381.137077437927,161.618632380488,3364
120885,2,176572,381.137077437927,161.618632380488,3364
120885,3,176570,381.137077437927,161.618632380488,3364
120886,1,182903,375.321182118842,157.222180729644,3364
120886,2,176571,375.321182118842,157.222180729644,3364
120886,3,176299,375.321182118842,157.222180729644,3364
120887,1,176573,380.987757332287,164.881206066327,3364
120887,2,174194,380.987757332287,164.881206066327,3364
120887,3,176574,380.987757332287,164.881206066327,3364
120888,1,176575,748.2774875066,139.174887176822,3364
120888,2,180840,748.2774875066,139.174887176822,3364
120889,1,174394,409.309698574724,115.358716410724,3364
120889,2,178322,409.309698574724,115.358716410724,3364
120889,3,176578,409.309698574724,115.358716410724,3364
120889,4,176576,409.309698574724,115.358716410724,3364
120890,1,174391,407.451375667668,116.359319878275,3364
120890,2,178321,407.451375667668,116.359319878275,3364
120890,3,176577,407.451375667668,116.359319878275,3364
120891,1,176581,411.948602250749,117.430777871574,3364
120891,2,176579,411.948602250749,117.430777871574,3364
120891,3,174395,411.948602250749,117.430777871574,3364
120892,1,176579,411.148388688828,114.771158837409,3364
120892,2,184052,411.148388688828,114.771158837409,3364
120892,3,176580,411.148388688828,114.771158837409,3364
120893,1,177408,421.079887100593,116.754824961578,3364
120893,2,176582,421.079887100593,116.754824961578,3364
120893,3,174437,421.079887100593,116.754824961578,3364
120894,1,176584,422.650574001535,117.778437042921,3364
120894,2,176583,422.650574001535,117.778437042921,3364
120894,3,180299,422.650574001535,117.778437042921,3364
120895,1,176585,823.632991887319,92.0680100909986,3364
120895,2,175821,823.632991887319,92.0680100909986,3364
120895,3,176586,823.632991887319,92.0680100909986,3364
120896,1,176587,396.891798547423,107.441260521144,3364
120896,2,176147,396.891798547423,107.441260521144,3364
120896,3,176589,396.891798547423,107.441260521144,3364
120897,1,176144,396.954609749633,107.703257339532,3364
120897,2,176589,396.954609749633,107.703257339532,3364
120897,3,176588,396.954609749633,107.703257339532,3364
120898,1,177703,799.692914812802,143.683993389086,3364
120898,2,176590,799.692914812802,143.683993389086,3364
120899,1,174461,422.052347287742,134.068496205307,3364
120899,2,176591,422.052347287742,134.068496205307,3364
120900,1,176595,755.281544293901,114.53071916901,3364
120900,2,177154,755.281544293901,114.53071916901,3364
120900,3,177157,755.281544293901,114.53071916901,3364
120900,4,176592,755.281544293901,114.53071916901,3364
120901,1,176594,755.812737663635,114.365147981977,3364
120901,2,174195,755.812737663635,114.365147981977,3364
120901,3,176596,755.812737663635,114.365147981977,3364
120901,4,177062,755.812737663635,114.365147981977,3364
120902,1,176596,755.389537212006,114.530956561075,3364
120902,2,176595,755.389537212006,114.530956561075,3364
120902,3,180715,755.389537212006,114.530956561075,3364
120903,1,175922,826.637204657019,88.1945268878914,3364
120903,2,176601,826.637204657019,88.1945268878914,3364
120903,3,176597,826.637204657019,88.1945268878914,3364
120904,1,176599,823.918705997956,87.823237334141,3364
120904,2,179027,823.918705997956,87.823237334141,3364
120905,1,175965,824.125535534845,88.1086562128104,3364
120905,2,176599,824.125535534845,88.1086562128104,3364
120905,3,176598,824.125535534845,88.1086562128104,3364
120906,1,176603,772.483193010562,132.068547463242,3364
120906,2,179308,772.483193010562,132.068547463242,3364
120907,1,176602,783.127559243745,130.077686643461,3364
120907,2,176604,783.127559243745,130.077686643461,3364
120907,3,180340,783.127559243745,130.077686643461,3364
120908,1,176604,780.988645104773,127.402482628192,3364
120908,2,176416,780.988645104773,127.402482628192,3364
120908,3,176605,780.988645104773,127.402482628192,3364
120909,1,183724,500.616238407812,107.29029501876,3364
120909,2,176607,500.616238407812,107.29029501876,3364
120909,3,176606,500.616238407812,107.29029501876,3364
120910,1,176611,499.45064138836,107.951548419769,3364
120910,2,180967,499.45064138836,107.951548419769,3364
120911,1,179401,501.638028309803,108.417279289315,3364
120911,2,176612,501.638028309803,108.417279289315,3364
120911,3,176608,501.638028309803,108.417279289315,3364
120912,1,176612,501.309065405937,108.188844670836,3364
120912,2,176609,501.309065405937,108.188844670836,3364
120912,3,174528,501.309065405937,108.188844670836,3364
120913,1,175280,499.835996552145,108.603457406808,3364
120913,2,176611,499.835996552145,108.603457406808,3364
120913,3,176610,499.835996552145,108.603457406808,3364
120914,1,176613,809.751348557494,73.4383555164545,3364
120914,2,178898,809.751348557494,73.4383555164545,3364
120915,1,181523,801.382807754735,61.5488281797356,3364
120915,2,176614,801.382807754735,61.5488281797356,3364
120915,3,175328,801.382807754735,61.5488281797356,3364
120916,1,176616,802.170844680601,64.3028317524633,3364
120916,2,176615,802.170844680601,64.3028317524633,3364
120916,3,183696,802.170844680601,64.3028317524633,3364
120917,1,176617,789.072429834414,58.4284644806909,3364
120917,2,179815,789.072429834414,58.4284644806909,3364
120917,3,176620,789.072429834414,58.4284644806909,3364
120918,1,175321,796.303606859215,61.6967992960258,3364
120918,2,176623,796.303606859215,61.6967992960258,3364
120918,3,176618,796.303606859215,61.6967992960258,3364
120919,1,176285,795.491903682723,62.042724919825,3364
120919,2,177441,795.491903682723,62.042724919825,3364
