nid,x,y,nseq,eid
55444,1309790.47677286,954837.16644804,1,80646
55444,1309790.47677286,954837.16644804,2,81425
55444,1309790.47677286,954837.16644804,3,81424
55445,1483015.19317918,1012781.92520322,1,81312
55445,1483015.19317918,1012781.92520322,2,81428
55445,1483015.19317918,1012781.92520322,3,81426
55446,1483012.33781992,1011977.72229765,1,81427
55446,1483012.33781992,1011977.72229765,2,81428
55447,1704202.25280924,995523.232174285,1,81429
55447,1704202.25280924,995523.232174285,2,80921
55447,1704202.25280924,995523.232174285,3,81431
55448,1705598.13208398,996486.532953278,1,81430
55448,1705598.13208398,996486.532953278,2,80488
55448,1705598.13208398,996486.532953278,3,82307
55449,1700627.69301655,1000611.95202686,1,81432
55449,1700627.69301655,1000611.95202686,2,81434
55450,1700073.6188026,995755.809451354,1,81435
55450,1700073.6188026,995755.809451354,2,82305
55451,1702321.96823,995786.398378151,1,81431
55451,1702321.96823,995786.398378151,2,81435
55451,1702321.96823,995786.398378151,3,81434
55452,1261519.3857926,1115373.39527401,1,80876
55452,1261519.3857926,1115373.39527401,2,81438
55452,1261519.3857926,1115373.39527401,3,81436
55453,1260913.63738724,1115388.88921419,1,81438
55453,1260913.63738724,1115388.88921419,2,81437
55453,1260913.63738724,1115388.88921419,3,80763
55454,1492048.75398588,1059372.45390879,1,81439
55454,1492048.75398588,1059372.45390879,2,80930
55454,1492048.75398588,1059372.45390879,3,81440
55455,1489914.07524702,1062354.78323393,1,81440
55455,1489914.07524702,1062354.78323393,2,81442
55456,1490012.90188227,1061831.14643216,1,81441
55456,1490012.90188227,1061831.14643216,2,81277
55456,1490012.90188227,1061831.14643216,3,81442
55457,1263486.83558065,1110534.0262275,1,81444
55457,1263486.83558065,1110534.0262275,2,81449
55458,1265560.51471429,1111187.50359011,1,81445
55458,1265560.51471429,1111187.50359011,2,82505
55458,1265560.51471429,1111187.50359011,3,81443
55459,1265954.04328612,1111188.4632698,1,80858
55459,1265954.04328612,1111188.4632698,2,81447
55459,1265954.04328612,1111188.4632698,3,81445
55460,1266458.40834844,1108774.54728985,1,81446
55460,1266458.40834844,1108774.54728985,2,81448
55460,1266458.40834844,1108774.54728985,3,81447
55461,1264365.77013037,1105608.87782994,1,81448
55461,1264365.77013037,1105608.87782994,2,80859
55461,1264365.77013037,1105608.87782994,3,81449
55462,1265779.78714604,1083751.69225632,1,81450
55462,1265779.78714604,1083751.69225632,2,82515
55462,1265779.78714604,1083751.69225632,3,82512
55463,1734424.35701967,1118744.89213168,1,81453
55463,1734424.35701967,1118744.89213168,2,81451
55463,1734424.35701967,1118744.89213168,3,80932
55464,1734767.1145784,1115985.72679757,1,81452
55464,1734767.1145784,1115985.72679757,2,81006
55464,1734767.1145784,1115985.72679757,3,82117
55465,1399204.27241575,962734.335599078,1,81456
55465,1399204.27241575,962734.335599078,2,81454
55465,1399204.27241575,962734.335599078,3,81632
55466,1379787.63754678,943940.030021408,1,81699
55466,1379787.63754678,943940.030021408,2,81455
55466,1379787.63754678,943940.030021408,3,80151
55467,1626982.66858927,1111706.97464406,1,81458
55467,1626982.66858927,1111706.97464406,2,81457
55467,1626982.66858927,1111706.97464406,3,81125
55468,1627664.9052984,1128017.44424062,1,81461
55468,1627664.9052984,1128017.44424062,2,81460
55468,1627664.9052984,1128017.44424062,3,81459
55469,1633086.58439897,1128243.40679737,1,81463
55469,1633086.58439897,1128243.40679737,2,81461
55469,1633086.58439897,1128243.40679737,3,81011
55470,1637408.80196453,1128391.62602123,1,81462
