rn,state,cid,tract,pop,white,black,hispanic,total_vap,black_vap,hispanic_vap
102,15,3,4000,1305.0,615.0,96.0,76.0,1166,96,48
103,15,3,4100,4333.0,644.0,176.0,243.0,3547,89,190
104,15,3,4200,3169.0,669.0,35.0,47.0,2713,35,47
105,15,3,4300,5499.0,797.0,192.0,184.0,4583,192,142
106,15,3,4400,5757.0,298.0,8.0,378.0,4541,8,238
107,15,3,4500,4949.0,1172.0,29.0,336.0,4318,29,289
108,15,3,4600,3970.0,329.0,0.0,133.0,3005,0,44
109,15,3,4700,4830.0,621.0,14.0,167.0,4082,14,66
110,15,3,4800,7225.0,417.0,0.0,644.0,5540,0,340
111,15,3,4900,3230.0,154.0,27.0,301.0,2650,27,226
112,15,3,5000,4827.0,469.0,44.0,172.0,4065,44,121
113,15,3,5100,3151.0,726.0,0.0,111.0,2806,0,111
114,15,3,5200,2903.0,190.0,174.0,61.0,2513,157,61
115,15,3,5300,3977.0,427.0,267.0,387.0,3588,240,275
116,15,3,5400,1437.0,20.0,7.0,73.0,921,4,38
117,15,3,5500,2140.0,136.0,45.0,76.0,1737,45,60
118,15,3,5600,7464.0,151.0,0.0,912.0,6000,0,635
119,15,3,5700,2418.0,312.0,73.0,167.0,2064,73,141
120,15,3,5800,3482.0,72.0,0.0,175.0,2784,0,129
121,15,3,5900,3955.0,399.0,123.0,322.0,3384,123,322
122,15,3,6000,6386.0,164.0,53.0,347.0,5242,53,303
123,15,3,6100,4567.0,210.0,10.0,369.0,3477,10,186
124,15,3,6201,6108.0,163.0,6.0,479.0,4548,6,285
125,15,3,6202,1871.0,16.0,8.0,60.0,1018,8,35
126,15,3,6301,4030.0,161.0,13.0,508.0,3124,13,366
127,15,3,6302,2677.0,48.0,0.0,204.0,1669,0,121
128,15,3,6401,2693.0,28.0,0.0,189.0,2031,0,144
129,15,3,6402,7618.0,262.0,85.0,672.0,5956,36,351
130,15,3,6500,4668.0,424.0,30.0,279.0,3723,30,231
131,15,3,6600,1085.0,424.0,91.0,47.0,711,70,47
132,15,3,6701,6147.0,694.0,103.0,130.0,5082,103,114
133,15,3,6702,2229.0,808.0,213.0,304.0,1827,211,231
134,15,3,6802,8167.0,464.0,380.0,555.0,6545,249,465
135,15,3,6804,4814.0,2472.0,1159.0,637.0,2666,644,292
136,15,3,6805,5779.0,649.0,288.0,277.0,4981,237,254
137,15,3,6806,1955.0,68.0,0.0,23.0,1642,0,5
138,15,3,6808,4674.0,494.0,133.0,67.0,3694,133,67
139,15,3,6809,5146.0,353.0,17.0,606.0,3908,17,284
140,15,3,6900,4157.0,2830.0,346.0,764.0,2201,257,327
141,15,3,7000,4555.0,2643.0,496.0,894.0,2902,355,475
142,15,3,7100,3693.0,2864.0,312.0,718.0,1989,192,373
143,15,3,7302,5121.0,3796.0,354.0,593.0,3140,338,241
144,15,3,7303,429.0,304.0,67.0,40.0,429,67,40
145,15,3,7400,4984.0,3265.0,742.0,678.0,3817,592,505
146,15,3,7502,1199.0,377.0,124.0,169.0,1089,120,133
