rn,state,cid,tract,pop,white,black,hispanic
507,24,21,752502,2615.0,2465.0,85.0,29.0
508,24,21,752601,3998.0,3627.0,63.0,76.0
509,24,21,752602,2753.0,2545.0,37.0,89.0
510,24,21,752603,3895.0,3693.0,53.0,184.0
511,24,21,752801,2167.0,2151.0,0.0,8.0
512,24,21,752802,3485.0,3318.0,46.0,155.0
513,24,21,752900,3169.0,2998.0,76.0,81.0
514,24,21,753001,5029.0,4893.0,37.0,179.0
515,24,21,753002,2931.0,2860.0,11.0,40.0
516,24,21,765100,3872.0,2454.0,746.0,325.0
517,24,21,766800,5903.0,5242.0,302.0,197.0
518,24,21,767500,2773.0,2453.0,23.0,40.0
519,24,21,767600,3592.0,3468.0,32.0,310.0
520,24,21,770700,3565.0,3449.0,17.0,107.0
521,24,21,772200,1600.0,1172.0,230.0,95.0
522,24,21,773500,4419.0,3494.0,324.0,341.0
523,24,21,775302,4316.0,3715.0,346.0,347.0
524,24,21,775400,3738.0,3465.0,105.0,74.0
525,24,21,775600,3831.0,3287.0,140.0,253.0
526,24,23,100,4025.0,3996.0,0.0,55.0
527,24,23,200,3955.0,3894.0,9.0,10.0
528,24,23,300,2820.0,2652.0,49.0,67.0
529,24,23,400,3202.0,3073.0,16.0,57.0
530,24,23,500,3974.0,3907.0,0.0,56.0
531,24,23,600,6226.0,6033.0,83.0,30.0
532,24,23,700,5611.0,5451.0,23.0,4.0
533,24,25,301102,3721.0,2992.0,323.0,219.0
534,24,25,301105,4019.0,3663.0,179.0,136.0
535,24,25,301106,3963.0,3702.0,105.0,84.0
536,24,25,301107,3255.0,2336.0,582.0,135.0
537,24,25,301108,3329.0,2850.0,366.0,57.0
538,24,25,301201,2045.0,2041.0,4.0,20.0
539,24,25,301202,7226.0,5722.0,472.0,222.0
540,24,25,301204,3871.0,3189.0,321.0,99.0
541,24,25,301205,4189.0,3503.0,468.0,529.0
542,24,25,301301,4656.0,3300.0,877.0,254.0
543,24,25,301302,6926.0,2185.0,4216.0,332.0
544,24,25,301401,7455.0,5992.0,1170.0,499.0
545,24,25,301402,2565.0,1961.0,376.0,263.0
546,24,25,301601,7037.0,3717.0,2916.0,899.0
547,24,25,301602,8259.0,4205.0,3033.0,445.0
548,24,25,301702,8694.0,5181.0,2759.0,632.0
549,24,25,301703,4793.0,3165.0,1124.0,221.0
550,24,25,301704,3565.0,2337.0,789.0,217.0
551,24,25,302100,2057.0,2024.0,26.0,27.0
552,24,25,302200,2684.0,2391.0,218.0,0.0
553,24,25,302400,3330.0,2465.0,742.0,31.0
554,24,25,302801,3668.0,2682.0,752.0,140.0
555,24,25,302802,5168.0,3216.0,1271.0,552.0
556,24,25,302901,2711.0,1264.0,1020.0,320.0
557,24,25,302902,4360.0,2397.0,1402.0,196.0
558,24,25,303101,6063.0,5465.0,380.0,0.0
559,24,25,303102,3138.0,2844.0,78.0,170.0
560,24,25,303201,5773.0,5162.0,284.0,82.0
561,24,25,303203,3439.0,3217.0,106.0,163.0
562,24,25,303204,4835.0,4432.0,110.0,199.0
563,24,25,303205,1540.0,1533.0,7.0,0.0
564,24,25,303206,3300.0,3166.0,121.0,19.0
565,24,25,303300,5969.0,5891.0,0.0,94.0
566,24,25,303400,4284.0,4097.0,86.0,105.0
567,24,25,303501,5940.0,5418.0,259.0,117.0
568,24,25,303502,3754.0,3330.0,207.0,57.0
569,24,25,303602,3769.0,3490.0,0.0,18.0
570,24,25,303603,7108.0,6012.0,336.0,173.0
571,24,25,303605,6081.0,4916.0,451.0,211.0
572,24,25,303606,3283.0,3055.0,68.0,147.0
573,24,25,303700,3710.0,3429.0,70.0,260.0
574,24,25,303801,2449.0,2065.0,351.0,83.0
575,24,25,303802,2089.0,1744.0,260.0,64.0
576,24,25,303803,5541.0,4794.0,195.0,180.0
577,24,25,303900,2307.0,2123.0,92.0,35.0
578,24,25,304101,4194.0,4152.0,17.0,47.0
579,24,25,304102,3775.0,3616.0,99.0,0.0
580,24,25,304201,6333.0,6061.0,214.0,118.0
581,24,25,304202,6956.0,6552.0,309.0,145.0
582,24,25,305100,7291.0,7088.0,117.0,18.0
583,24,25,305200,2441.0,2335.0,44.0,1.0
584,24,25,305300,2203.0,2056.0,29.0,84.0
585,24,25,306100,3864.0,2535.0,1086.0,239.0
586,24,25,306200,2344.0,1968.0,278.0,123.0
587,24,25,306300,2483.0,1757.0,359.0,41.0
588,24,25,306400,6629.0,4957.0,1084.0,210.0
589,24,25,306500,2535.0,1543.0,600.0,227.0
590,24,27,601103,6314.0,3525.0,1116.0,292.0
591,24,27,601104,6228.0,4168.0,813.0,216.0
592,24,27,601105,4412.0,2635.0,526.0,99.0
593,24,27,601107,5481.0,3094.0,667.0,1258.0
594,24,27,601108,3869.0,2144.0,506.0,85.0
595,24,27,601201,8158.0,5412.0,1647.0,622.0
596,24,27,601203,4280.0,1609.0,1748.0,584.0
597,24,27,601204,5708.0,3713.0,700.0,1034.0
598,24,27,602100,7874.0,5955.0,359.0,228.0
599,24,27,602201,3465.0,2364.0,265.0,100.0
600,24,27,602202,5366.0,3982.0,259.0,164.0
601,24,27,602302,7337.0,3981.0,1564.0,343.0
602,24,27,602303,3799.0,2191.0,319.0,78.0
603,24,27,602304,4939.0,3312.0,308.0,205.0
604,24,27,602305,3822.0,2826.0,178.0,74.0
605,24,27,602306,5492.0,3817.0,611.0,183.0
606,24,27,602600,6830.0,2633.0,893.0,508.0
607,24,27,602700,5114.0,3893.0,349.0,264.0
608,24,27,602800,6216.0,3350.0,507.0,104.0
609,24,27,602900,4569.0,1891.0,944.0,250.0
610,24,27,603001,5744.0,4010.0,147.0,0.0
611,24,27,603003,4149.0,3437.0,160.0,142.0
612,24,27,603004,7039.0,5568.0,405.0,190.0
613,24,27,604001,6216.0,5772.0,64.0,141.0
614,24,27,604002,8148.0,7040.0,326.0,102.0
615,24,27,605102,10267.0,7029.0,1046.0,410.0
616,24,27,605103,5063.0,4092.0,234.0,144.0
617,24,27,605104,5179.0,3858.0,151.0,106.0
618,24,27,605401,5136.0,2851.0,1436.0,492.0
619,24,27,605402,6545.0,3393.0,2125.0,514.0
620,24,27,605502,5529.0,3154.0,1316.0,31.0
621,24,27,605503,6654.0,2874.0,3172.0,740.0
622,24,27,605504,2748.0,1461.0,172.0,45.0
623,24,27,605505,6021.0,3641.0,442.0,115.0
624,24,27,605601,6536.0,3489.0,2094.0,262.0
625,24,27,605602,7477.0,4779.0,1322.0,455.0
626,24,27,606601,2929.0,2020.0,613.0,44.0
627,24,27,606603,8062.0,3632.0,2508.0,1331.0
628,24,27,606604,4454.0,2393.0,1291.0,671.0
629,24,27,606606,4828.0,1732.0,1776.0,138.0
630,24,27,606607,5439.0,2891.0,1307.0,1333.0
631,24,27,606701,2850.0,2461.0,144.0,255.0
632,24,27,606704,7294.0,3375.0,2058.0,725.0
633,24,27,606705,1944.0,1340.0,301.0,96.0
634,24,27,606706,4981.0,2385.0,1153.0,269.0
635,24,27,606707,3785.0,1496.0,1716.0,247.0
636,24,27,606803,6040.0,3686.0,1925.0,183.0
637,24,27,606804,3468.0,2412.0,610.0,206.0
638,24,27,606805,4254.0,2836.0,304.0,136.0
639,24,27,606806,6861.0,4242.0,915.0,300.0
640,24,27,606901,5830.0,2709.0,1729.0,124.0
641,24,27,606904,4718.0,1537.0,1861.0,520.0
642,24,27,606905,6795.0,3689.0,1766.0,600.0
643,24,27,606906,6013.0,3107.0,1733.0,591.0
644,24,27,606907,5846.0,1894.0,2554.0,683.0
645,24,29,950100,4021.0,3563.0,371.0,596.0
646,24,29,950200,4763.0,3928.0,774.0,68.0
647,24,29,950300,5639.0,4273.0,1147.0,136.0
648,24,29,950400,2975.0,2358.0,528.0,7.0
649,24,29,950500,2525.0,2272.0,244.0,51.0
650,24,31,700101,4461.0,3590.0,264.0,267.0
651,24,31,700103,5680.0,3981.0,602.0,366.0
652,24,31,700104,5856.0,3003.0,1544.0,1897.0
653,24,31,700105,6170.0,3569.0,1575.0,695.0
654,24,31,700204,2044.0,1920.0,42.0,91.0
655,24,31,700205,8206.0,5438.0,729.0,925.0
656,24,31,700206,5786.0,5011.0,331.0,501.0
657,24,31,700207,5599.0,4000.0,669.0,1068.0
658,24,31,700208,2217.0,1946.0,126.0,180.0
659,24,31,700304,8435.0,3193.0,1892.0,974.0
660,24,31,700306,7087.0,3382.0,1318.0,1059.0
661,24,31,700308,5652.0,3196.0,1170.0,955.0
662,24,31,700309,5590.0,2894.0,1748.0,1417.0
663,24,31,700310,6227.0,3411.0,1570.0,1105.0
664,24,31,700311,8925.0,3817.0,1609.0,919.0
665,24,31,700312,6020.0,3435.0,1166.0,877.0
666,24,31,700400,2068.0,1863.0,124.0,87.0
667,24,31,700500,6445.0,5361.0,470.0,451.0
668,24,31,700604,6784.0,5073.0,246.0,602.0
669,24,31,700606,4453.0,2837.0,64.0,239.0
670,24,31,700607,7661.0,2943.0,416.0,411.0
671,24,31,700608,5858.0,3599.0,90.0,490.0
672,24,31,700610,2160.0,1643.0,67.0,352.0
673,24,31,700611,7016.0,2314.0,793.0,750.0
674,24,31,700613,6012.0,2751.0,910.0,443.0
675,24,31,700614,4929.0,2918.0,914.0,1271.0
676,24,31,700615,2925.0,2255.0,105.0,152.0
677,24,31,700616,4668.0,2888.0,523.0,529.0
678,24,31,700704,3281.0,1857.0,193.0,854.0
679,24,31,700706,4154.0,1605.0,1058.0,945.0
680,24,31,700710,6564.0,3982.0,1157.0,1855.0
681,24,31,700711,5881.0,3574.0,660.0,1228.0
682,24,31,700713,5986.0,2613.0,1547.0,2565.0
683,24,31,700715,6275.0,2412.0,1558.0,1779.0
684,24,31,700716,8146.0,3874.0,1956.0,1988.0
685,24,31,700717,6494.0,2869.0,1373.0,2662.0
686,24,31,700718,4625.0,2615.0,779.0,278.0
687,24,31,700719,9696.0,3824.0,2094.0,3807.0
688,24,31,700720,3829.0,1665.0,818.0,1208.0
689,24,31,700721,3093.0,1404.0,780.0,1191.0
690,24,31,700722,4312.0,1631.0,1295.0,801.0
691,24,31,700723,3548.0,2552.0,460.0,777.0
692,24,31,700724,3435.0,1321.0,832.0,1745.0
693,24,31,700810,5114.0,2649.0,1415.0,959.0
694,24,31,700811,4648.0,2213.0,1347.0,1365.0
695,24,31,700812,3980.0,2541.0,487.0,1023.0
696,24,31,700813,6334.0,3466.0,1241.0,2267.0
697,24,31,700815,7456.0,2836.0,2252.0,1418.0
698,24,31,700816,8639.0,3287.0,1917.0,2353.0
699,24,31,700817,5436.0,2975.0,736.0,528.0
700,24,31,700818,7069.0,2249.0,2743.0,1909.0
701,24,31,700819,7387.0,4224.0,1716.0,2122.0
702,24,31,700820,3110.0,1181.0,1139.0,851.0
703,24,31,700822,1724.0,1069.0,204.0,309.0
704,24,31,700823,3197.0,2149.0,147.0,251.0
705,24,31,700824,3177.0,2299.0,406.0,186.0
706,24,31,700826,5700.0,4349.0,315.0,338.0
707,24,31,700828,2290.0,1594.0,45.0,54.0
708,24,31,700829,3488.0,1987.0,159.0,395.0
709,24,31,700830,2815.0,1118.0,925.0,582.0
710,24,31,700832,3248.0,1611.0,559.0,1266.0
711,24,31,700833,4116.0,1791.0,689.0,1116.0
712,24,31,700834,5138.0,2465.0,1302.0,1621.0
713,24,31,700835,4625.0,2063.0,918.0,629.0
714,24,31,700901,3891.0,2053.0,356.0,187.0
715,24,31,700902,3780.0,1813.0,746.0,1053.0
716,24,31,700903,2041.0,1231.0,316.0,715.0
717,24,31,700904,3057.0,1222.0,349.0,893.0
718,24,31,700905,4113.0,2173.0,233.0,272.0
719,24,31,701001,5773.0,4084.0,237.0,854.0
720,24,31,701002,3667.0,2807.0,65.0,238.0
721,24,31,701004,5412.0,3578.0,664.0,551.0
722,24,31,701005,3960.0,2730.0,351.0,515.0
723,24,31,701006,5473.0,3860.0,86.0,516.0
724,24,31,701007,3093.0,1732.0,472.0,58.0
725,24,31,701101,4891.0,2829.0,233.0,1385.0
726,24,31,701102,6497.0,4408.0,641.0,2456.0
727,24,31,701201,6243.0,4231.0,377.0,1713.0
728,24,31,701202,2668.0,2462.0,66.0,342.0
729,24,31,701205,6706.0,5202.0,490.0,321.0
730,24,31,701206,6720.0,5073.0,131.0,1025.0
731,24,31,701210,3991.0,3206.0,111.0,213.0
732,24,31,701211,6701.0,3371.0,1150.0,561.0
733,24,31,701212,2712.0,2023.0,142.0,189.0
734,24,31,701213,6749.0,5417.0,334.0,496.0
735,24,31,701214,3573.0,2529.0,362.0,254.0
736,24,31,701215,5040.0,3752.0,463.0,612.0
737,24,31,701216,4872.0,2817.0,453.0,355.0
738,24,31,701218,2777.0,1798.0,271.0,362.0
739,24,31,701219,4063.0,1436.0,523.0,1458.0
740,24,31,701220,4243.0,2199.0,416.0,271.0
741,24,31,701221,4380.0,2364.0,306.0,102.0
742,24,31,701303,3422.0,2786.0,308.0,129.0
743,24,31,701304,6005.0,4530.0,752.0,692.0
744,24,31,701306,3078.0,2717.0,83.0,136.0
745,24,31,701307,3997.0,2226.0,587.0,316.0
746,24,31,701308,3125.0,2066.0,320.0,198.0
747,24,31,701312,6454.0,4866.0,491.0,608.0
748,24,31,701313,3561.0,2272.0,453.0,364.0
749,24,31,701314,3202.0,1953.0,576.0,581.0
750,24,31,701315,4744.0,3324.0,702.0,597.0
751,24,31,701316,6232.0,4508.0,972.0,564.0
752,24,31,701317,4383.0,3232.0,469.0,110.0
753,24,31,701407,5856.0,2798.0,1723.0,442.0
754,24,31,701408,6591.0,3908.0,1111.0,541.0
755,24,31,701409,4678.0,2036.0,986.0,572.0
756,24,31,701410,7987.0,1905.0,3841.0,1042.0
757,24,31,701414,7082.0,1829.0,2798.0,928.0
758,24,31,701415,7647.0,2384.0,2776.0,1123.0
759,24,31,701417,5784.0,1065.0,3300.0,387.0
760,24,31,701418,3459.0,1026.0,1580.0,447.0
761,24,31,701420,6864.0,3200.0,1862.0,626.0
762,24,31,701421,2078.0,116.0,1332.0,460.0
763,24,31,701422,3114.0,267.0,2561.0,175.0
764,24,31,701423,4951.0,619.0,2960.0,576.0
765,24,31,701503,6492.0,2433.0,2087.0,919.0
766,24,31,701505,6688.0,2918.0,2676.0,697.0
767,24,31,701506,5236.0,2477.0,1724.0,592.0
768,24,31,701507,4687.0,2237.0,1176.0,425.0
769,24,31,701508,3774.0,309.0,2404.0,571.0
770,24,31,701509,6285.0,1378.0,3003.0,1879.0
771,24,31,701601,2386.0,146.0,1069.0,976.0
772,24,31,701602,7357.0,985.0,1305.0,4568.0
773,24,31,701701,3486.0,2285.0,720.0,366.0
774,24,31,701702,2547.0,920.0,862.0,652.0
775,24,31,701703,3656.0,1552.0,1316.0,777.0
776,24,31,701704,2896.0,1779.0,705.0,474.0
777,24,31,701800,4928.0,2407.0,2127.0,185.0
778,24,31,701900,3238.0,1303.0,784.0,1260.0
779,24,31,702000,5740.0,1485.0,1072.0,3736.0
780,24,31,702101,6034.0,1159.0,1894.0,2652.0
781,24,31,702102,3152.0,2688.0,177.0,85.0
782,24,31,702200,4715.0,2808.0,574.0,1101.0
783,24,31,702301,3710.0,1686.0,881.0,1895.0
784,24,31,702302,4073.0,1977.0,1094.0,779.0
785,24,31,702401,2602.0,1748.0,530.0,174.0
786,24,31,702402,4364.0,2299.0,1636.0,537.0
787,24,31,702500,6462.0,2684.0,2473.0,553.0
788,24,31,702601,4522.0,2183.0,1487.0,560.0
789,24,31,702602,4870.0,2729.0,1290.0,749.0
790,24,31,702700,7098.0,3177.0,2014.0,1635.0
791,24,31,702800,4874.0,3004.0,1070.0,723.0
792,24,31,702900,5380.0,3517.0,990.0,402.0
793,24,31,703000,1915.0,1329.0,230.0,335.0
794,24,31,703100,4459.0,2474.0,769.0,961.0
795,24,31,703201,7554.0,4483.0,783.0,1941.0
796,24,31,703202,6083.0,4402.0,418.0,923.0
797,24,31,703206,3695.0,1830.0,810.0,648.0
798,24,31,703207,6468.0,1692.0,1325.0,3473.0
799,24,31,703208,4986.0,3833.0,630.0,266.0
800,24,31,703209,6662.0,3233.0,1377.0,1666.0
801,24,31,703210,3793.0,1926.0,723.0,1116.0
802,24,31,703212,9210.0,2610.0,2980.0,2248.0
803,24,31,703213,6613.0,1359.0,2518.0,2649.0
804,24,31,703214,7962.0,1348.0,3569.0,3081.0
805,24,31,703215,3665.0,1086.0,824.0,1425.0
806,24,31,703216,3769.0,2023.0,771.0,559.0
807,24,31,703218,1883.0,1680.0,132.0,41.0
808,24,31,703219,3575.0,2864.0,373.0,107.0
809,24,31,703220,5174.0,1924.0,2279.0,1077.0
810,24,31,703221,5302.0,2191.0,1584.0,768.0
811,24,31,703301,4804.0,2535.0,421.0,1820.0
812,24,31,703302,4671.0,1468.0,487.0,2596.0
813,24,31,703401,5307.0,1897.0,435.0,2684.0
814,24,31,703402,3536.0,1016.0,490.0,1508.0
815,24,31,703403,3573.0,911.0,669.0,1865.0
816,24,31,703404,3043.0,647.0,359.0,1923.0
817,24,31,703501,7233.0,2316.0,2250.0,2893.0
818,24,31,703502,2950.0,1635.0,279.0,745.0
819,24,31,703601,4549.0,2565.0,463.0,1129.0
820,24,31,703602,3186.0,2481.0,169.0,674.0
821,24,31,703701,3860.0,1490.0,608.0,2139.0
822,24,31,703702,4434.0,1442.0,523.0,1858.0
823,24,31,703800,3312.0,1235.0,860.0,1062.0
824,24,31,703901,3182.0,1903.0,427.0,442.0
825,24,31,703902,7972.0,3394.0,1397.0,2800.0
826,24,31,704000,7061.0,3630.0,1671.0,1780.0
827,24,31,704100,4602.0,4049.0,220.0,260.0
828,24,31,704200,1990.0,1693.0,105.0,166.0
829,24,31,704300,3871.0,3442.0,48.0,346.0
830,24,31,704401,3407.0,2568.0,287.0,588.0
831,24,31,704403,1597.0,1211.0,131.0,114.0
832,24,31,704404,5042.0,3838.0,263.0,351.0
833,24,31,704501,3612.0,2967.0,64.0,490.0
834,24,31,704502,2533.0,2115.0,0.0,100.0
835,24,31,704503,4237.0,3720.0,119.0,407.0
836,24,31,704600,4902.0,3905.0,68.0,235.0
837,24,31,704700,3933.0,3435.0,45.0,243.0
838,24,31,704803,3618.0,2777.0,68.0,524.0
839,24,31,704804,1693.0,1319.0,42.0,158.0
840,24,31,704805,2005.0,1540.0,122.0,105.0
841,24,31,704806,3015.0,2407.0,168.0,227.0
842,24,31,705000,4377.0,3550.0,350.0,330.0
843,24,31,705100,5179.0,4383.0,257.0,384.0
844,24,31,705200,3169.0,2887.0,97.0,147.0
845,24,31,705300,1936.0,1845.0,0.0,65.0
846,24,31,705400,2927.0,2745.0,0.0,105.0
847,24,31,705501,2514.0,2147.0,21.0,304.0
848,24,31,705502,3842.0,3564.0,28.0,257.0
849,24,31,705601,2887.0,2533.0,36.0,199.0
850,24,31,705602,4687.0,3677.0,65.0,545.0
851,24,31,705701,4501.0,3947.0,203.0,226.0
852,24,31,705702,4746.0,4539.0,0.0,407.0
853,24,31,705800,6227.0,5383.0,114.0,131.0
854,24,31,705901,4077.0,3353.0,148.0,360.0
855,24,31,705902,4179.0,3001.0,140.0,257.0
856,24,31,705903,4387.0,3487.0,32.0,251.0
857,24,31,706005,4816.0,3748.0,40.0,494.0
858,24,31,706007,7595.0,5077.0,528.0,523.0
859,24,31,706008,5070.0,3991.0,17.0,167.0
860,24,31,706009,5359.0,4377.0,149.0,312.0
861,24,31,706010,2971.0,1720.0,600.0,60.0
862,24,31,706011,5077.0,3603.0,318.0,351.0
863,24,31,706012,3201.0,1830.0,377.0,479.0
864,24,31,706013,3061.0,2526.0,25.0,554.0
865,24,33,800102,2882.0,1286.0,1028.0,553.0
866,24,33,800103,2015.0,969.0,600.0,460.0
867,24,33,800105,4021.0,1243.0,2122.0,541.0
868,24,33,800106,2626.0,748.0,1578.0,173.0
869,24,33,800108,3230.0,747.0,1987.0,329.0
870,24,33,800109,3746.0,1205.0,1376.0,1460.0
871,24,33,800203,4388.0,3337.0,584.0,503.0
872,24,33,800206,3874.0,970.0,2337.0,401.0
873,24,33,800208,8025.0,2318.0,4504.0,991.0
874,24,33,800209,4253.0,580.0,2372.0,942.0
875,24,33,800210,2939.0,398.0,2128.0,264.0
876,24,33,800211,2836.0,651.0,1797.0,251.0
877,24,33,800212,4916.0,1157.0,2612.0,476.0
878,24,33,800213,4319.0,1027.0,2130.0,844.0
879,24,33,800214,2525.0,859.0,1420.0,417.0
880,24,33,800215,2452.0,386.0,1604.0,228.0
881,24,33,800401,2445.0,1548.0,581.0,143.0
882,24,33,800402,4829.0,3391.0,997.0,324.0
883,24,33,800403,4136.0,2289.0,1527.0,345.0
884,24,33,800408,6980.0,1442.0,4949.0,680.0
885,24,33,800409,5673.0,2437.0,2502.0,352.0
886,24,33,800410,6384.0,2054.0,3598.0,278.0
887,24,33,800411,3818.0,1111.0,2200.0,330.0
888,24,33,800412,3474.0,747.0,2231.0,349.0
889,24,33,800413,4027.0,231.0,3411.0,123.0
890,24,33,800504,4892.0,3279.0,907.0,657.0
891,24,33,800505,2586.0,1997.0,497.0,229.0
892,24,33,800507,3084.0,940.0,1951.0,246.0
893,24,33,800509,9898.0,449.0,8940.0,74.0
894,24,33,800511,5221.0,1665.0,2990.0,218.0
895,24,33,800513,5759.0,2806.0,2342.0,510.0
896,24,33,800514,5717.0,772.0,4155.0,79.0
897,24,33,800515,4190.0,1447.0,2214.0,383.0
898,24,33,800516,4006.0,1092.0,2779.0,154.0
899,24,33,800517,5674.0,583.0,4731.0,53.0
900,24,33,800518,3337.0,596.0,2560.0,223.0
901,24,33,800519,4026.0,1090.0,2524.0,218.0
902,24,33,800520,1840.0,46.0,1712.0,34.0
903,24,33,800601,2005.0,256.0,1665.0,7.0
904,24,33,800604,1652.0,135.0,1507.0,69.0
905,24,33,800605,5290.0,947.0,4127.0,257.0
906,24,33,800606,5386.0,268.0,4901.0,16.0
907,24,33,800607,6548.0,758.0,5031.0,1021.0
908,24,33,800608,4526.0,216.0,4073.0,39.0
909,24,33,800701,5503.0,520.0,4546.0,111.0
910,24,33,800704,4908.0,487.0,4290.0,44.0
911,24,33,800705,4510.0,597.0,3552.0,76.0
912,24,33,800706,3781.0,428.0,3111.0,30.0
913,24,33,800707,2907.0,397.0,2356.0,187.0
914,24,33,800800,3545.0,2073.0,1019.0,563.0
915,24,33,800900,1565.0,766.0,739.0,8.0
916,24,33,801003,5741.0,1684.0,3587.0,551.0
917,24,33,801004,4715.0,995.0,3177.0,164.0
918,24,33,801005,4028.0,666.0,3070.0,66.0
919,24,33,801006,3930.0,464.0,3068.0,159.0
920,24,33,801104,3226.0,1994.0,636.0,295.0
921,24,33,801207,4799.0,676.0,3807.0,165.0
922,24,33,801208,4128.0,240.0,3725.0,132.0
923,24,33,801209,5297.0,342.0,4655.0,414.0
924,24,33,801210,4632.0,369.0,3874.0,291.0
925,24,33,801211,3284.0,582.0,2623.0,132.0
926,24,33,801212,3686.0,422.0,2971.0,242.0
927,24,33,801213,3577.0,273.0,2936.0,268.0
928,24,33,801214,4138.0,1040.0,2752.0,337.0
929,24,33,801215,2648.0,283.0,2288.0,274.0
930,24,33,801216,3403.0,387.0,2899.0,159.0
931,24,33,801217,3916.0,362.0,3067.0,228.0
932,24,33,801302,2624.0,1200.0,1125.0,26.0
933,24,33,801305,6059.0,872.0,4526.0,808.0
934,24,33,801307,3820.0,495.0,2757.0,127.0
935,24,33,801308,3820.0,315.0,2890.0,238.0
936,24,33,801309,3697.0,656.0,2601.0,95.0
937,24,33,801310,6383.0,1162.0,4810.0,179.0
938,24,33,801311,6524.0,625.0,5343.0,163.0
939,24,33,801312,3438.0,397.0,2431.0,566.0
940,24,33,801313,3309.0,543.0,2522.0,336.0
941,24,33,801404,4837.0,675.0,2953.0,779.0
942,24,33,801405,4681.0,988.0,2196.0,1455.0
943,24,33,801406,2685.0,148.0,2285.0,180.0
944,24,33,801407,6287.0,635.0,5200.0,595.0
945,24,33,801408,3458.0,207.0,2840.0,135.0
946,24,33,801409,3099.0,236.0,2131.0,405.0
947,24,33,801410,3134.0,486.0,1821.0,204.0
948,24,33,801411,3174.0,471.0,1600.0,654.0
949,24,33,801500,2667.0,103.0,2186.0,290.0
950,24,33,801600,2475.0,121.0,2229.0,123.0
951,24,33,801701,4376.0,239.0,4097.0,23.0
952,24,33,801702,3939.0,174.0,3678.0,140.0
953,24,33,801704,5948.0,325.0,5508.0,263.0
954,24,33,801706,1536.0,110.0,1296.0,70.0
955,24,33,801707,6446.0,345.0,4422.0,1905.0
956,24,33,801708,3357.0,184.0,2837.0,234.0
957,24,33,801801,2001.0,98.0,1724.0,167.0
958,24,33,801802,3341.0,35.0,3240.0,0.0
959,24,33,801804,2234.0,187.0,2032.0,98.0
960,24,33,801805,2214.0,165.0,1903.0,46.0
961,24,33,801807,4123.0,111.0,3993.0,71.0
962,24,33,801808,3990.0,174.0,3641.0,212.0
963,24,33,801901,4921.0,485.0,3719.0,709.0
964,24,33,801904,2974.0,440.0,2159.0,342.0
965,24,33,801905,5361.0,506.0,4477.0,20.0
966,24,33,801906,1813.0,504.0,1007.0,302.0
967,24,33,801907,2767.0,200.0,2431.0,75.0
968,24,33,801908,3224.0,107.0,3035.0,0.0
969,24,33,802001,5769.0,250.0,5129.0,541.0
970,24,33,802002,3735.0,20.0,3458.0,263.0
971,24,33,802103,3298.0,513.0,2453.0,323.0
972,24,33,802104,1728.0,195.0,1522.0,141.0
973,24,33,802106,3766.0,154.0,3466.0,259.0
974,24,33,802107,3411.0,52.0,3281.0,42.0
975,24,33,802201,1846.0,181.0,1480.0,36.0
976,24,33,802203,4472.0,814.0,3528.0,793.0
977,24,33,802204,6179.0,117.0,5967.0,0.0
978,24,33,802301,3654.0,149.0,3225.0,148.0
979,24,33,802404,3762.0,117.0,3483.0,233.0
980,24,33,802405,3918.0,101.0,3731.0,143.0
981,24,33,802406,2295.0,109.0,2045.0,97.0
982,24,33,802407,3577.0,235.0,3233.0,158.0
983,24,33,802408,1381.0,166.0,1141.0,129.0
984,24,33,802501,2658.0,36.0,2561.0,0.0
985,24,33,802502,2562.0,241.0,2249.0,315.0
986,24,33,802600,3143.0,96.0,2908.0,113.0
987,24,33,802700,2952.0,264.0,2477.0,478.0
988,24,33,802803,4896.0,127.0,4687.0,60.0
989,24,33,802804,5161.0,86.0,4911.0,160.0
990,24,33,802805,4785.0,124.0,4583.0,214.0
991,24,33,802901,4020.0,337.0,3542.0,370.0
992,24,33,803001,2915.0,559.0,2114.0,614.0
993,24,33,803002,2785.0,20.0,2722.0,98.0
994,24,33,803100,2844.0,79.0,2749.0,50.0
995,24,33,803200,2815.0,126.0,2401.0,422.0
996,24,33,803300,4586.0,524.0,3533.0,920.0
997,24,33,803401,1330.0,193.0,1017.0,304.0
998,24,33,803402,4534.0,62.0,4380.0,127.0
999,24,33,803508,4315.0,161.0,3781.0,304.0
1000,24,33,803509,3074.0,167.0,2311.0,696.0
1001,24,33,803512,6230.0,161.0,5783.0,146.0
1002,24,33,803513,4785.0,96.0,4354.0,32.0
1003,24,33,803514,4052.0,156.0,3855.0,10.0
1004,24,33,803516,4821.0,335.0,3886.0,140.0
1005,24,33,803519,5117.0,272.0,4765.0,252.0
1006,24,33,803520,3945.0,478.0,3352.0,111.0
1007,24,33,803521,5509.0,347.0,4706.0,114.0
1008,24,33,803522,3560.0,217.0,3218.0,150.0
1009,24,33,803523,4140.0,73.0,3911.0,0.0
1010,24,33,803524,4029.0,86.0,3861.0,149.0
1011,24,33,803525,2071.0,184.0,1790.0,192.0
1012,24,33,803526,3255.0,116.0,3008.0,37.0
1013,24,33,803527,3079.0,101.0,2859.0,39.0
1014,24,33,803601,3793.0,92.0,3186.0,0.0
1015,24,33,803602,2191.0,148.0,1848.0,258.0
1016,24,33,803605,6946.0,2018.0,3614.0,1988.0
