rn,state,cid,tract,pop,white,black,hispanic
4019,48,371,950300,3251.0,2913.0,0.0,3049.0
4020,48,371,950400,4619.0,4288.0,28.0,2905.0
4021,48,371,950500,5593.0,4560.0,594.0,3303.0
4022,48,373,210101,5009.0,4860.0,87.0,329.0
4023,48,373,210102,6061.0,5716.0,46.0,693.0
4024,48,373,210203,6654.0,5108.0,1227.0,2026.0
4025,48,373,210204,4448.0,3272.0,857.0,959.0
4026,48,373,210205,2407.0,2279.0,105.0,183.0
4027,48,373,210206,3536.0,3309.0,103.0,128.0
4028,48,373,210301,3458.0,3272.0,130.0,131.0
4029,48,373,210302,4983.0,3710.0,994.0,482.0
4030,48,373,210400,4896.0,3773.0,871.0,1284.0
4031,48,373,210500,4661.0,3246.0,658.0,328.0
4032,48,375,10100,2337.0,2179.0,74.0,392.0
4033,48,375,10200,2026.0,1991.0,0.0,215.0
4034,48,375,10300,1356.0,883.0,299.0,344.0
4035,48,375,10400,3480.0,3319.0,20.0,548.0
4036,48,375,10600,2482.0,2018.0,116.0,1979.0
4037,48,375,10700,3557.0,2967.0,216.0,2184.0
4038,48,375,11000,2102.0,1899.0,71.0,1580.0
4039,48,375,11500,3570.0,3263.0,66.0,734.0
4040,48,375,11600,4703.0,3051.0,183.0,788.0
4041,48,375,11700,4547.0,3335.0,718.0,1164.0
4042,48,375,11800,3871.0,3384.0,159.0,676.0
4043,48,375,11900,3102.0,2460.0,252.0,1012.0
4044,48,375,12000,1595.0,1346.0,53.0,607.0
4045,48,375,12200,3921.0,3512.0,175.0,2865.0
4046,48,375,12600,3334.0,2342.0,392.0,1928.0
4047,48,375,12800,4540.0,3024.0,791.0,2807.0
4048,48,375,13000,1570.0,535.0,936.0,427.0
4049,48,375,13200,1662.0,1478.0,94.0,234.0
4050,48,375,13300,5514.0,4868.0,114.0,418.0
4051,48,375,13400,2818.0,2723.0,0.0,333.0
4052,48,375,13900,3653.0,1887.0,1533.0,1237.0
4053,48,375,14100,3072.0,2587.0,339.0,1366.0
4054,48,375,14300,5590.0,5170.0,36.0,507.0
4055,48,375,14401,7457.0,5114.0,1922.0,2078.0
4056,48,375,14500,5449.0,4924.0,112.0,3617.0
4057,48,375,14700,5009.0,4480.0,60.0,1533.0
4058,48,375,14800,2313.0,1207.0,879.0,1056.0
4059,48,375,14900,6171.0,2384.0,299.0,1939.0
4060,48,375,15000,8206.0,6702.0,654.0,5699.0
4061,48,375,15100,3270.0,3039.0,16.0,680.0
4062,48,375,15200,2430.0,2201.0,71.0,318.0
4063,48,375,15300,5330.0,4025.0,761.0,1999.0
4064,48,375,15400,2315.0,1742.0,156.0,1797.0
4065,48,375,980000,0.0,0.0,0.0,0.0
4066,48,377,950100,2494.0,2305.0,1.0,1555.0
4067,48,377,950200,4810.0,4365.0,0.0,4359.0
4068,48,379,950100,6083.0,5788.0,78.0,344.0
4069,48,379,950200,4954.0,4190.0,180.0,564.0
4070,48,381,20100,2163.0,1944.0,49.0,242.0
4071,48,381,20200,2450.0,2085.0,77.0,351.0
4072,48,381,20300,1958.0,1755.0,138.0,311.0
4073,48,381,20400,1856.0,1719.0,20.0,220.0
4074,48,381,20500,3541.0,3108.0,252.0,1469.0
4075,48,381,20600,4209.0,3627.0,80.0,1797.0
4076,48,381,20800,6993.0,6063.0,8.0,1964.0
4077,48,381,20900,2876.0,2530.0,42.0,796.0
4078,48,381,21000,2429.0,2207.0,81.0,695.0
4079,48,381,21101,4111.0,3705.0,136.0,762.0
4080,48,381,21102,2127.0,1807.0,147.0,614.0
4081,48,381,21200,5297.0,5035.0,91.0,663.0
4082,48,381,21300,5255.0,4419.0,523.0,849.0
4083,48,381,21500,4961.0,4856.0,17.0,594.0
4084,48,381,21602,5117.0,4794.0,55.0,645.0
4085,48,381,21603,1992.0,1791.0,101.0,285.0
4086,48,381,21604,4420.0,4154.0,33.0,533.0
4087,48,381,21605,2000.0,1766.0,89.0,249.0
4088,48,381,21606,4933.0,4365.0,106.0,537.0
4089,48,381,21608,7521.0,7169.0,39.0,1228.0
4090,48,381,21609,4021.0,3476.0,75.0,668.0
4091,48,381,21702,3768.0,3471.0,39.0,450.0
4092,48,381,21703,6166.0,5742.0,163.0,1270.0
4093,48,381,21704,7724.0,7414.0,65.0,544.0
4094,48,381,21801,6746.0,6374.0,76.0,1438.0
4095,48,381,21802,5750.0,4889.0,331.0,1165.0
4096,48,381,21900,4850.0,4784.0,0.0,371.0
4097,48,381,22001,5486.0,4829.0,260.0,1107.0
4098,48,381,22002,6062.0,5061.0,393.0,2066.0
4099,48,383,950100,3598.0,2114.0,65.0,2411.0
4100,48,385,950100,3356.0,3293.0,6.0,673.0
4101,48,387,950100,2622.0,2176.0,280.0,187.0
4102,48,387,950500,4690.0,2935.0,1657.0,589.0
4103,48,387,950600,2691.0,2558.0,74.0,85.0
4104,48,387,950700,2564.0,2266.0,197.0,38.0
4105,48,389,950100,4313.0,3616.0,246.0,3489.0
4106,48,389,950200,2584.0,2113.0,46.0,2269.0
4107,48,389,950300,2084.0,1702.0,109.0,1610.0
4108,48,389,950400,4144.0,3382.0,153.0,2547.0
4109,48,389,950500,1054.0,952.0,0.0,663.0
4110,48,391,950200,3616.0,2890.0,351.0,1799.0
4111,48,391,950400,3661.0,3201.0,96.0,1782.0
4112,48,393,950100,931.0,912.0,0.0,26.0
4113,48,395,960100,1801.0,1460.0,286.0,96.0
4114,48,395,960200,1646.0,653.0,832.0,209.0
4115,48,395,960300,4471.0,3972.0,326.0,327.0
4116,48,395,960400,2884.0,2812.0,53.0,604.0
4117,48,395,960500,5730.0,3591.0,1922.0,1960.0
4118,48,397,40101,6498.0,5572.0,279.0,768.0
4119,48,397,40102,7212.0,6454.0,201.0,865.0
4120,48,397,40200,5192.0,4499.0,71.0,682.0
4121,48,397,40301,5573.0,4406.0,473.0,980.0
4122,48,397,40302,7413.0,6547.0,366.0,611.0
4123,48,397,40401,10163.0,8661.0,535.0,2184.0
4124,48,397,40402,11674.0,9592.0,916.0,2694.0
4125,48,397,40503,6812.0,5561.0,462.0,3120.0
4126,48,397,40504,6681.0,6578.0,18.0,691.0
4127,48,397,40505,11150.0,9304.0,1195.0,1583.0
4128,48,397,40506,7168.0,6688.0,14.0,131.0
4129,48,399,950100,1272.0,1197.0,0.0,191.0
4130,48,399,950200,2331.0,2188.0,39.0,1243.0
4131,48,399,950500,2339.0,2287.0,0.0,591.0
4132,48,399,950600,4503.0,3899.0,178.0,1481.0
4133,48,401,950100,4918.0,4036.0,813.0,552.0
4134,48,401,950200,3474.0,2763.0,664.0,374.0
4135,48,401,950300,6785.0,5492.0,914.0,828.0
4136,48,401,950400,5755.0,5054.0,588.0,914.0
4137,48,401,950501,5264.0,4232.0,1012.0,963.0
4138,48,401,950502,4320.0,3387.0,800.0,782.0
4139,48,401,950600,2127.0,1882.0,106.0,105.0
4140,48,401,950700,5657.0,3970.0,1571.0,974.0
4141,48,401,950800,3905.0,2688.0,955.0,864.0
4142,48,401,950900,3686.0,2820.0,702.0,733.0
4143,48,401,951000,2360.0,2095.0,181.0,820.0
4144,48,401,951100,2975.0,2382.0,469.0,435.0
4145,48,401,951200,2231.0,1544.0,592.0,51.0
4146,48,403,950100,2282.0,2044.0,191.0,0.0
4147,48,403,950200,3282.0,3125.0,134.0,160.0
4148,48,403,950300,4876.0,4253.0,592.0,245.0
4149,48,405,950100,2725.0,2014.0,621.0,137.0
4150,48,405,950200,3070.0,1715.0,1255.0,338.0
4151,48,405,950300,2900.0,2756.0,57.0,127.0
4152,48,407,200101,6907.0,5893.0,706.0,762.0
4153,48,407,200102,10609.0,9236.0,1099.0,2069.0
4154,48,407,200200,5260.0,4304.0,765.0,264.0
4155,48,407,200300,4247.0,3733.0,500.0,149.0
4156,48,409,10201,3725.0,3550.0,77.0,1381.0
4157,48,409,10202,5101.0,4681.0,109.0,2203.0
4158,48,409,10301,4314.0,3977.0,93.0,1921.0
4159,48,409,10302,4600.0,4000.0,19.0,1840.0
4160,48,409,10500,2146.0,1997.0,1.0,1942.0
4161,48,409,10601,6432.0,5770.0,152.0,3062.0
4162,48,409,10602,3889.0,3707.0,97.0,1840.0
4163,48,409,10603,2603.0,2408.0,18.0,474.0
4164,48,409,10604,2926.0,2767.0,54.0,818.0
4165,48,409,10700,3304.0,3138.0,95.0,1080.0
4166,48,409,10800,4407.0,4104.0,36.0,3654.0
4167,48,409,10900,4392.0,4215.0,0.0,2459.0
4168,48,409,11000,7111.0,5916.0,542.0,5296.0
4169,48,409,11100,2742.0,2667.0,11.0,2148.0
4170,48,409,11200,3379.0,3296.0,5.0,1970.0
4171,48,409,11300,4999.0,4733.0,76.0,4663.0
4172,48,411,950100,2439.0,2214.0,25.0,1030.0
4173,48,411,950200,3454.0,3148.0,173.0,673.0
4174,48,413,950300,3224.0,2433.0,3.0,1627.0
4175,48,415,950100,4811.0,3906.0,365.0,2518.0
4176,48,415,950200,1193.0,1169.0,1.0,428.0
4177,48,415,950300,6190.0,5728.0,245.0,1515.0
4178,48,415,950600,5044.0,4185.0,173.0,2211.0
4179,48,417,950300,3352.0,3233.0,4.0,361.0
4180,48,419,950100,5496.0,4582.0,862.0,848.0
4181,48,419,950200,3564.0,2976.0,494.0,388.0
4182,48,419,950300,5211.0,4809.0,304.0,1334.0
4183,48,419,950400,5740.0,3196.0,2118.0,1594.0
4184,48,419,950500,2793.0,2624.0,119.0,170.0
4185,48,419,950600,2921.0,2226.0,640.0,200.0
4186,48,421,950200,3066.0,2796.0,6.0,1277.0
4187,48,423,100,6471.0,3339.0,2551.0,3216.0
4188,48,423,201,4085.0,830.0,3019.0,857.0
4189,48,423,202,1694.0,781.0,889.0,729.0
4190,48,423,300,5606.0,3942.0,1116.0,3899.0
4191,48,423,400,2800.0,1170.0,1349.0,1279.0
4192,48,423,500,2794.0,1612.0,952.0,956.0
4193,48,423,600,2359.0,1880.0,272.0,1608.0
4194,48,423,700,4846.0,1768.0,3056.0,933.0
4195,48,423,800,5692.0,3986.0,1291.0,1685.0
4196,48,423,900,4735.0,3098.0,1351.0,1630.0
4197,48,423,1000,5421.0,4085.0,1072.0,975.0
4198,48,423,1101,3605.0,3134.0,317.0,627.0
4199,48,423,1102,2535.0,2327.0,134.0,270.0
4200,48,423,1200,3138.0,2373.0,479.0,487.0
4201,48,423,1300,2190.0,1765.0,195.0,466.0
4202,48,423,1401,8586.0,7780.0,377.0,287.0
4203,48,423,1403,7514.0,7082.0,392.0,595.0
4204,48,423,1404,7335.0,6409.0,685.0,304.0
4205,48,423,1500,5238.0,4380.0,644.0,475.0
4206,48,423,1601,6514.0,4090.0,2024.0,1562.0
4207,48,423,1602,3988.0,2853.0,942.0,471.0
4208,48,423,1604,6583.0,5004.0,1469.0,2417.0
4209,48,423,1700,8633.0,6599.0,1439.0,4435.0
4210,48,423,1801,6186.0,3651.0,2403.0,988.0
4211,48,423,1802,9735.0,8500.0,887.0,3034.0
4212,48,423,1803,5603.0,4237.0,675.0,714.0
4213,48,423,1901,5961.0,4523.0,866.0,568.0
4214,48,423,1905,8738.0,7297.0,858.0,542.0
4215,48,423,1906,5749.0,5173.0,486.0,229.0
4216,48,423,1907,6286.0,5862.0,333.0,447.0
4217,48,423,1908,9523.0,8313.0,756.0,497.0
4218,48,423,2003,3389.0,2158.0,944.0,295.0
4219,48,423,2004,2646.0,2475.0,165.0,147.0
4220,48,423,2006,3580.0,2889.0,508.0,389.0
4221,48,423,2007,8409.0,5943.0,1465.0,365.0
4222,48,423,2008,5259.0,4436.0,415.0,293.0
4223,48,423,2009,7783.0,7230.0,381.0,550.0
4224,48,423,2101,4131.0,2883.0,1108.0,275.0
4225,48,423,2102,5765.0,5398.0,209.0,223.0
4226,48,423,2200,6447.0,5575.0,548.0,295.0
4227,48,423,980000,0.0,0.0,0.0,0.0
4228,48,425,100,6883.0,6464.0,52.0,1367.0
4229,48,425,200,1725.0,1646.0,0.0,286.0
4230,48,427,950101,1172.0,1132.0,0.0,1128.0
4231,48,427,950104,3539.0,3191.0,17.0,3483.0
4232,48,427,950105,4305.0,4179.0,0.0,4242.0
4233,48,427,950106,3329.0,2840.0,0.0,3308.0
4234,48,427,950107,4814.0,4556.0,0.0,4814.0
4235,48,427,950108,3319.0,3235.0,0.0,3181.0
4236,48,427,950202,2292.0,2239.0,0.0,2223.0
4237,48,427,950203,4061.0,3842.0,0.0,4046.0
4238,48,427,950204,5328.0,5211.0,5.0,5292.0
4239,48,427,950401,6347.0,6234.0,0.0,6289.0
4240,48,427,950402,5055.0,4603.0,0.0,4993.0
4241,48,427,950500,4406.0,4123.0,1.0,4365.0
4242,48,427,950600,7511.0,7249.0,3.0,7341.0
4243,48,427,950701,3836.0,3663.0,0.0,3836.0
4244,48,427,950702,3334.0,3172.0,10.0,3301.0
4245,48,429,950200,4041.0,3585.0,71.0,1050.0
4246,48,429,950300,2247.0,1961.0,72.0,754.0
4247,48,429,950500,3164.0,2911.0,105.0,317.0
4248,48,431,950100,1346.0,1282.0,3.0,616.0
4249,48,433,950300,1414.0,1259.0,58.0,285.0
4250,48,435,950300,3966.0,3202.0,26.0,2331.0
4251,48,437,950200,2018.0,1726.0,129.0,554.0
4252,48,437,950300,4462.0,3688.0,290.0,2147.0
4253,48,437,950400,1233.0,1047.0,72.0,518.0
4254,48,439,100101,6865.0,5117.0,24.0,4910.0
4255,48,439,100102,5309.0,4779.0,18.0,3603.0
4256,48,439,100201,4794.0,3570.0,199.0,4487.0
4257,48,439,100202,5375.0,4505.0,11.0,4908.0
4258,48,439,100300,4940.0,3762.0,529.0,4105.0
4259,48,439,100400,6576.0,5420.0,39.0,6067.0
4260,48,439,100501,10871.0,7078.0,1553.0,7442.0
4261,48,439,100502,7551.0,5125.0,142.0,5990.0
4262,48,439,100601,2207.0,2102.0,24.0,214.0
4263,48,439,100602,3710.0,2679.0,526.0,1558.0
4264,48,439,100700,4589.0,3657.0,128.0,2733.0
4265,48,439,100800,6142.0,4403.0,97.0,5445.0
4266,48,439,100900,2021.0,1383.0,0.0,1915.0
4267,48,439,101201,1896.0,1360.0,56.0,916.0
4268,48,439,101202,4454.0,3705.0,66.0,3354.0
4269,48,439,101301,5061.0,3272.0,1403.0,1662.0
4270,48,439,101302,3237.0,1803.0,912.0,1311.0
4271,48,439,101401,5256.0,3051.0,1389.0,1828.0
4272,48,439,101402,3843.0,2355.0,488.0,2898.0
4273,48,439,101403,4440.0,1943.0,1471.0,2054.0
4274,48,439,101500,3906.0,2390.0,652.0,1855.0
4275,48,439,101700,3069.0,986.0,1479.0,762.0
4276,48,439,102000,2353.0,1834.0,99.0,643.0
4277,48,439,102100,4979.0,4233.0,307.0,920.0
4278,48,439,102201,3410.0,3056.0,160.0,673.0
4279,48,439,102202,2719.0,2506.0,44.0,226.0
4280,48,439,102301,2783.0,2014.0,341.0,1312.0
4281,48,439,102302,5387.0,3730.0,347.0,2771.0
4282,48,439,102401,4231.0,3098.0,782.0,687.0
4283,48,439,102402,4275.0,3879.0,80.0,451.0
4284,48,439,102500,3485.0,704.0,2313.0,1041.0
4285,48,439,102601,3472.0,2187.0,353.0,1515.0
4286,48,439,102602,3832.0,2718.0,168.0,1715.0
4287,48,439,102700,3596.0,3266.0,25.0,475.0
4288,48,439,102800,1305.0,1246.0,18.0,162.0
4289,48,439,103500,5606.0,3094.0,842.0,4143.0
4290,48,439,103601,2621.0,489.0,1660.0,747.0
4291,48,439,103602,2282.0,621.0,1356.0,860.0
4292,48,439,103701,4401.0,2951.0,986.0,2950.0
4293,48,439,103702,2607.0,1118.0,1085.0,1392.0
4294,48,439,103800,3253.0,568.0,2147.0,810.0
4295,48,439,104100,3184.0,2813.0,85.0,1198.0
4296,48,439,104201,5935.0,5216.0,371.0,648.0
4297,48,439,104202,3458.0,3084.0,77.0,502.0
4298,48,439,104300,5463.0,4441.0,318.0,953.0
4299,48,439,104400,4943.0,3631.0,215.0,2759.0
4300,48,439,104502,2748.0,1493.0,213.0,2380.0
4301,48,439,104503,2537.0,1709.0,41.0,2440.0
4302,48,439,104504,3202.0,2324.0,307.0,2602.0
4303,48,439,104505,4714.0,1215.0,2720.0,1718.0
4304,48,439,104601,3899.0,1605.0,1587.0,2108.0
4305,48,439,104602,5494.0,2462.0,1561.0,3643.0
4306,48,439,104603,3823.0,2098.0,892.0,2635.0
4307,48,439,104604,2876.0,606.0,1728.0,1075.0
4308,48,439,104605,4391.0,1617.0,2431.0,1622.0
4309,48,439,104701,4641.0,3807.0,27.0,4326.0
4310,48,439,104702,3336.0,2066.0,96.0,2718.0
4311,48,439,104802,5820.0,4157.0,279.0,4182.0
4312,48,439,104803,6631.0,5323.0,112.0,5550.0
4313,48,439,104804,2899.0,2270.0,16.0,2087.0
4314,48,439,104900,2896.0,1823.0,86.0,2104.0
4315,48,439,105001,5937.0,4606.0,61.0,5400.0
4316,48,439,105006,2057.0,1098.0,376.0,1173.0
4317,48,439,105007,5064.0,3774.0,769.0,1059.0
4318,48,439,105008,7921.0,5176.0,1485.0,1673.0
4319,48,439,105201,5243.0,3136.0,1319.0,2204.0
4320,48,439,105203,2221.0,1877.0,301.0,396.0
4321,48,439,105204,2998.0,1877.0,655.0,1094.0
4322,48,439,105205,5079.0,2503.0,1886.0,1229.0
4323,48,439,105403,6437.0,5778.0,255.0,631.0
4324,48,439,105404,4292.0,3979.0,111.0,244.0
4325,48,439,105405,3546.0,2745.0,537.0,550.0
4326,48,439,105406,5634.0,4796.0,383.0,627.0
4327,48,439,105502,6122.0,4694.0,1002.0,1770.0
4328,48,439,105503,5941.0,4953.0,782.0,983.0
4329,48,439,105505,5047.0,3322.0,757.0,1067.0
4330,48,439,105507,6542.0,5492.0,393.0,439.0
4331,48,439,105508,7058.0,4958.0,1462.0,1474.0
4332,48,439,105510,8151.0,3647.0,2954.0,1911.0
4333,48,439,105511,5990.0,3299.0,2295.0,1629.0
4334,48,439,105512,3983.0,2944.0,800.0,695.0
4335,48,439,105513,2872.0,1321.0,1199.0,507.0
4336,48,439,105514,2855.0,1941.0,755.0,843.0
4337,48,439,105600,5561.0,5024.0,164.0,3110.0
4338,48,439,105701,3867.0,3216.0,289.0,1745.0
4339,48,439,105703,3391.0,2358.0,874.0,986.0
4340,48,439,105704,9371.0,5247.0,3278.0,4196.0
4341,48,439,105800,4180.0,3369.0,80.0,3124.0
4342,48,439,105901,4051.0,2443.0,519.0,3223.0
4343,48,439,105902,6404.0,2082.0,1810.0,1533.0
4344,48,439,106001,8282.0,5056.0,2886.0,3565.0
4345,48,439,106002,3946.0,1431.0,2156.0,1585.0
4346,48,439,106004,6170.0,3056.0,2388.0,2101.0
4347,48,439,106101,1536.0,614.0,739.0,714.0
4348,48,439,106102,3564.0,1693.0,1398.0,1221.0
4349,48,439,106201,3823.0,886.0,2674.0,830.0
4350,48,439,106202,5177.0,929.0,3820.0,1159.0
4351,48,439,106300,3109.0,663.0,2229.0,726.0
4352,48,439,106400,2717.0,1773.0,566.0,1233.0
4353,48,439,106502,2924.0,1467.0,1059.0,699.0
4354,48,439,106503,5085.0,2201.0,2560.0,661.0
4355,48,439,106507,1833.0,1332.0,429.0,101.0
4356,48,439,106509,4940.0,2337.0,1976.0,526.0
4357,48,439,106510,8515.0,5270.0,1253.0,1421.0
4358,48,439,106511,8478.0,4429.0,2797.0,2578.0
4359,48,439,106512,5004.0,1379.0,3080.0,498.0
4360,48,439,106513,3120.0,806.0,1721.0,393.0
4361,48,439,106514,5384.0,2421.0,2665.0,793.0
4362,48,439,106515,3733.0,1760.0,1524.0,858.0
4363,48,439,106516,4975.0,1693.0,2303.0,2046.0
4364,48,439,106517,8500.0,2781.0,3676.0,841.0
4365,48,439,106518,4104.0,1615.0,1423.0,629.0
4366,48,439,106600,2202.0,2026.0,96.0,797.0
4367,48,439,106700,2401.0,2014.0,99.0,696.0
4368,48,439,110101,6446.0,4246.0,768.0,1819.0
4369,48,439,110102,4127.0,3280.0,108.0,1789.0
4370,48,439,110202,4399.0,3652.0,0.0,2325.0
4371,48,439,110203,8570.0,6095.0,1042.0,2691.0
4372,48,439,110204,6620.0,4614.0,393.0,2655.0
4373,48,439,110301,4347.0,3421.0,0.0,2410.0
4374,48,439,110302,5482.0,4599.0,165.0,3333.0
4375,48,439,110401,4796.0,4441.0,62.0,1409.0
4376,48,439,110402,4796.0,3518.0,27.0,2800.0
4377,48,439,110500,8494.0,6786.0,144.0,4404.0
4378,48,439,110600,2584.0,2154.0,49.0,684.0
4379,48,439,110701,6852.0,5568.0,489.0,1687.0
4380,48,439,110703,5396.0,4307.0,300.0,1733.0
4381,48,439,110704,4485.0,3672.0,469.0,1150.0
4382,48,439,110805,6376.0,5370.0,445.0,1285.0
4383,48,439,110806,5398.0,4604.0,456.0,946.0
4384,48,439,110807,6542.0,4695.0,1018.0,1924.0
4385,48,439,110808,2292.0,2122.0,0.0,185.0
4386,48,439,110809,1964.0,1726.0,209.0,178.0
4387,48,439,110901,4292.0,3890.0,61.0,332.0
4388,48,439,110903,1601.0,1357.0,211.0,152.0
4389,48,439,110905,4677.0,4077.0,207.0,623.0
4390,48,439,110906,4591.0,4084.0,95.0,542.0
4391,48,439,110907,3033.0,2721.0,114.0,142.0
4392,48,439,111003,2934.0,2326.0,387.0,1022.0
4393,48,439,111005,10166.0,4324.0,4811.0,3130.0
4394,48,439,111008,7953.0,5958.0,1255.0,1700.0
4395,48,439,111010,3140.0,2945.0,166.0,681.0
4396,48,439,111011,9600.0,4320.0,4006.0,2082.0
4397,48,439,111012,8383.0,3674.0,4171.0,2080.0
4398,48,439,111013,8365.0,5713.0,2076.0,2268.0
4399,48,439,111015,2429.0,2020.0,344.0,385.0
4400,48,439,111016,10071.0,8577.0,810.0,1326.0
4401,48,439,111017,10801.0,6973.0,2654.0,1757.0
4402,48,439,111018,2104.0,1828.0,210.0,362.0
4403,48,439,111102,6017.0,1659.0,3283.0,2360.0
4404,48,439,111103,3994.0,1450.0,1138.0,2313.0
4405,48,439,111104,2723.0,885.0,1563.0,785.0
4406,48,439,111202,6279.0,3966.0,1404.0,2811.0
4407,48,439,111203,6180.0,4817.0,720.0,1000.0
4408,48,439,111204,5309.0,5152.0,106.0,700.0
4409,48,439,111301,9739.0,8061.0,937.0,1362.0
4410,48,439,111304,7608.0,6131.0,639.0,668.0
4411,48,439,111306,5261.0,4191.0,601.0,1510.0
4412,48,439,111307,3037.0,1987.0,573.0,789.0
4413,48,439,111308,1454.0,1295.0,106.0,91.0
4414,48,439,111309,4391.0,3227.0,458.0,1407.0
4415,48,439,111310,8722.0,4453.0,2825.0,1704.0
4416,48,439,111311,6657.0,4592.0,1176.0,765.0
4417,48,439,111312,3508.0,3270.0,80.0,250.0
4418,48,439,111313,7021.0,4725.0,1526.0,577.0
4419,48,439,111314,6052.0,3834.0,1362.0,854.0
4420,48,439,111402,6508.0,4998.0,927.0,1276.0
4421,48,439,111404,8878.0,5675.0,1859.0,1448.0
4422,48,439,111405,2469.0,2274.0,68.0,408.0
4423,48,439,111406,4013.0,2950.0,599.0,790.0
4424,48,439,111407,3032.0,2419.0,279.0,287.0
4425,48,439,111408,3128.0,2431.0,429.0,587.0
4426,48,439,111409,5341.0,4301.0,450.0,657.0
4427,48,439,111505,4198.0,3700.0,311.0,507.0
4428,48,439,111506,6110.0,4733.0,891.0,830.0
4429,48,439,111513,4139.0,2284.0,1011.0,1426.0
4430,48,439,111514,6761.0,3263.0,1857.0,2138.0
4431,48,439,111516,6784.0,3318.0,2373.0,1221.0
4432,48,439,111521,7948.0,3638.0,2573.0,2918.0
4433,48,439,111522,8368.0,6214.0,694.0,4676.0
4434,48,439,111523,9336.0,4109.0,3370.0,3053.0
4435,48,439,111524,7308.0,3918.0,1774.0,3187.0
4436,48,439,111525,6650.0,3579.0,1348.0,2305.0
4437,48,439,111526,4372.0,2967.0,862.0,1083.0
4438,48,439,111529,4007.0,3446.0,122.0,579.0
4439,48,439,111530,5725.0,4691.0,470.0,261.0
4440,48,439,111531,4924.0,3815.0,471.0,382.0
4441,48,439,111532,7242.0,5647.0,921.0,668.0
4442,48,439,111533,5059.0,4125.0,529.0,1045.0
4443,48,439,111534,6479.0,4941.0,974.0,981.0
4444,48,439,111536,3116.0,1222.0,1217.0,1086.0
4445,48,439,111537,6542.0,3191.0,2213.0,1488.0
4446,48,439,111538,5965.0,3167.0,2124.0,1599.0
4447,48,439,111539,9382.0,4754.0,3164.0,2031.0
4448,48,439,111540,6204.0,3174.0,1583.0,1493.0
4449,48,439,111541,3968.0,2182.0,1203.0,996.0
4450,48,439,111542,6736.0,3406.0,1835.0,1844.0
4451,48,439,111543,6638.0,2642.0,2626.0,1449.0
4452,48,439,111544,7227.0,4153.0,1973.0,1729.0
4453,48,439,111545,2422.0,2054.0,79.0,110.0
4454,48,439,111546,6954.0,5730.0,646.0,1136.0
4455,48,439,111547,17635.0,6489.0,5871.0,5451.0
4456,48,439,111548,7459.0,3095.0,3050.0,1291.0
4457,48,439,111549,8427.0,4570.0,2187.0,1423.0
4458,48,439,111550,13410.0,5888.0,4783.0,3022.0
4459,48,439,111551,7097.0,4385.0,1486.0,461.0
4460,48,439,111552,3585.0,2956.0,370.0,355.0
4461,48,439,111553,4011.0,2843.0,644.0,897.0
4462,48,439,113001,3272.0,2182.0,609.0,482.0
4463,48,439,113002,7494.0,3970.0,2645.0,3558.0
4464,48,439,113102,4255.0,2888.0,1100.0,284.0
4465,48,439,113104,3672.0,2064.0,1151.0,329.0
4466,48,439,113107,2288.0,1894.0,228.0,97.0
4467,48,439,113108,4849.0,4305.0,108.0,443.0
4468,48,439,113109,3894.0,2302.0,1170.0,476.0
4469,48,439,113110,4508.0,2929.0,1235.0,726.0
4470,48,439,113111,4444.0,2246.0,1916.0,1591.0
4471,48,439,113112,2960.0,2025.0,675.0,931.0
4472,48,439,113113,3996.0,1325.0,1920.0,249.0
4473,48,439,113114,4150.0,2066.0,1752.0,598.0
4474,48,439,113115,3609.0,2488.0,797.0,1552.0
4475,48,439,113116,4579.0,2439.0,1601.0,954.0
4476,48,439,113206,6550.0,5587.0,317.0,2074.0
4477,48,439,113207,4397.0,4118.0,33.0,340.0
4478,48,439,113210,7005.0,5835.0,482.0,791.0
4479,48,439,113212,3977.0,3613.0,212.0,409.0
4480,48,439,113213,3247.0,2985.0,110.0,825.0
4481,48,439,113214,5264.0,4166.0,172.0,1045.0
4482,48,439,113215,4814.0,4052.0,111.0,655.0
4483,48,439,113216,5053.0,4489.0,201.0,812.0
4484,48,439,113217,4401.0,3698.0,221.0,823.0
4485,48,439,113218,2729.0,2493.0,19.0,384.0
4486,48,439,113220,7327.0,4796.0,832.0,2598.0
4487,48,439,113221,5144.0,4529.0,162.0,441.0
4488,48,439,113301,4182.0,3920.0,22.0,816.0
4489,48,439,113302,4613.0,4045.0,316.0,1510.0
4490,48,439,113403,2451.0,2322.0,14.0,368.0
4491,48,439,113404,6225.0,5203.0,474.0,1484.0
4492,48,439,113405,5737.0,4897.0,400.0,765.0
4493,48,439,113407,6073.0,4852.0,446.0,3011.0
4494,48,439,113408,5455.0,4630.0,120.0,1111.0
4495,48,439,113509,4470.0,3152.0,203.0,1548.0
4496,48,439,113510,4346.0,2370.0,503.0,721.0
4497,48,439,113511,4166.0,2619.0,350.0,705.0
4498,48,439,113512,5523.0,4429.0,470.0,845.0
4499,48,439,113513,6360.0,4469.0,632.0,1048.0
4500,48,439,113514,4946.0,2861.0,532.0,1675.0
4501,48,439,113516,4491.0,3041.0,434.0,926.0
4502,48,439,113517,3499.0,2567.0,342.0,653.0
4503,48,439,113518,5332.0,3292.0,765.0,1187.0
4504,48,439,113519,6257.0,4634.0,733.0,1035.0
4505,48,439,113520,4874.0,3327.0,430.0,767.0
