rn,state,cid,tract,bgroup,pop,black,hispanic,total_vap,black_vap,hispanic_vap
3897,37,119,6406,3,3175,211,219,2248,144,131
3898,37,119,6407,1,1392,125,128,1005,89,88
3899,37,119,6407,2,1921,116,106,1224,80,57
3900,37,119,980100,1,0,0,0,0,0,0
3901,37,119,980200,1,1,1,0,1,1,0
3902,37,119,980300,1,0,0,0,0,0,0
3903,37,121,950100,1,1243,4,25,1021,4,18
3904,37,121,950100,2,743,0,9,614,0,8
3905,37,121,950100,3,493,0,3,412,0,3
3906,37,121,950200,1,1023,1,34,800,1,25
3907,37,121,950200,2,1073,7,25,891,7,18
3908,37,121,950200,3,904,0,1,767,0,1
3909,37,121,950200,4,821,4,21,657,3,14
3910,37,121,950300,1,1012,1,38,827,0,25
3911,37,121,950300,2,1283,10,105,977,6,62
3912,37,121,950300,3,1042,7,99,807,5,59
3913,37,121,950300,4,1035,2,72,834,1,44
3914,37,121,950400,1,1252,11,66,984,5,41
3915,37,121,950400,2,2114,11,89,1717,8,51
3916,37,121,950400,3,1541,0,44,1236,0,27
3917,37,123,960100,1,1641,14,132,1231,9,62
3918,37,123,960100,2,1072,210,358,737,152,192
3919,37,123,960100,3,1359,168,603,913,128,321
3920,37,123,960100,4,1191,115,256,896,91,149
3921,37,123,960100,5,1168,142,196,872,97,100
3922,37,123,960200,1,1012,19,12,788,13,10
3923,37,123,960200,2,581,17,17,475,16,9
3924,37,123,960200,3,928,412,33,907,402,32
3925,37,123,960200,4,1723,556,126,1354,434,75
3926,37,123,960200,5,1341,298,157,939,183,77
3927,37,123,960200,6,1785,154,154,1316,89,84
3928,37,123,960300,1,1560,16,5,1353,15,5
3929,37,123,960300,2,1485,27,19,1215,14,8
3930,37,123,960300,3,869,3,8,704,3,4
3931,37,123,960401,1,1256,844,27,968,629,10
3932,37,123,960401,2,878,361,16,675,271,5
3933,37,123,960402,1,1169,150,14,987,110,8
3934,37,123,960402,2,1137,312,27,879,238,10
3935,37,123,960500,1,1112,64,580,697,39,282
3936,37,123,960500,2,1732,456,626,1243,359,337
3937,37,123,960500,3,1355,574,426,865,396,219
3938,37,123,960500,4,1444,319,134,1038,219,65
3939,37,125,950100,1,987,99,9,803,85,5
3940,37,125,950100,2,756,29,12,577,23,6
3941,37,125,950100,3,969,54,100,714,38,47
3942,37,125,950200,1,2206,173,257,1724,144,134
3943,37,125,950200,2,1219,62,35,950,44,20
3944,37,125,950200,3,1833,175,403,1297,137,218
3945,37,125,950200,4,682,4,187,515,4,118
3946,37,125,950200,5,1178,34,600,779,32,314
3947,37,125,950301,1,1302,85,195,986,63,102
3948,37,125,950301,2,897,342,74,635,251,39
3949,37,125,950301,3,1108,274,44,842,211,18
3950,37,125,950301,4,2835,87,48,2278,67,28
3951,37,125,950302,1,1456,318,171,1130,230,94
3952,37,125,950302,2,1771,57,39,1451,43,27
3953,37,125,950302,3,1610,91,31,1297,72,15
3954,37,125,950401,1,727,10,12,561,8,7
3955,37,125,950401,2,1353,254,28,1055,198,15
3956,37,125,950401,3,1859,54,44,1429,44,27
3957,37,125,950402,1,1305,115,73,995,84,44
3958,37,125,950402,2,1056,345,25,824,263,14
3959,37,125,950402,3,1922,343,91,1439,251,57
3960,37,125,950501,1,1839,194,126,1367,141,76
3961,37,125,950501,2,1179,147,44,858,125,27
3962,37,125,950501,3,2408,264,205,1844,208,112
3963,37,125,950501,4,1012,104,85,724,73,52
3964,37,125,950502,1,1479,125,219,1158,99,139
3965,37,125,950502,2,2311,306,133,1681,203,83
3966,37,125,950502,3,2136,64,70,1646,42,40
3967,37,125,950502,4,2202,47,84,1670,32,49
3968,37,125,950601,1,2300,52,23,2066,39,12
3969,37,125,950601,2,959,62,16,826,56,15
3970,37,125,950602,1,1609,743,95,1228,586,55
3971,37,125,950602,2,2782,236,46,2340,191,28
3972,37,125,950602,3,2241,156,64,1675,107,39
3973,37,125,950701,1,2365,268,105,1917,210,64
3974,37,125,950701,2,932,19,13,846,14,13
3975,37,125,950701,3,1245,43,27,1023,28,14
3976,37,125,950702,1,2588,96,29,2325,85,24
3977,37,125,950801,1,1248,924,59,829,572,38
3978,37,125,950801,2,1147,1006,18,833,744,13
3979,37,125,950801,3,2050,466,58,1665,326,36
3980,37,125,950802,1,1854,113,93,1552,88,59
3981,37,125,950802,2,1802,14,18,1581,10,11
3982,37,125,950900,1,589,78,25,503,66,20
3983,37,125,950900,2,904,170,149,740,137,106
3984,37,125,950900,3,929,60,37,808,54,31
3985,37,125,951000,1,1528,103,63,1324,82,44
3986,37,125,951000,2,1662,26,28,1334,25,17
3987,37,125,951000,3,1380,122,26,1022,83,15
3988,37,125,951100,1,1773,190,92,1361,147,51
3989,37,125,951100,2,2157,502,118,1700,371,79
3990,37,125,951100,3,1594,286,88,1211,219,59
3991,37,125,951100,4,1399,378,79,1021,231,43
3992,37,125,951100,5,1249,453,61,930,335,36
3993,37,125,951200,1,1830,443,103,1303,290,65
3994,37,125,951200,2,1331,224,95,1038,168,58
3995,37,125,951200,3,1203,350,189,868,242,119
3996,37,127,10200,1,888,842,9,701,664,3
3997,37,127,10200,2,1052,942,19,749,644,14
3998,37,127,10200,3,1134,1075,8,740,699,4
3999,37,127,10200,4,1027,666,20,835,521,12
4000,37,127,10200,5,1054,585,21,794,389,14
4001,37,127,10300,1,960,664,19,748,486,13
4002,37,127,10300,2,690,92,7,537,67,3
4003,37,127,10300,3,1059,859,12,697,520,8
4004,37,127,10300,4,985,751,41,682,503,23
4005,37,127,10300,5,766,125,59,595,80,34
4006,37,127,10300,6,2114,812,44,1631,598,29
4007,37,127,10400,1,516,294,18,370,209,5
4008,37,127,10400,2,1709,1325,54,1337,1022,40
4009,37,127,10400,3,1131,803,13,858,597,9
4010,37,127,10502,1,2908,1393,105,2328,1046,67
4011,37,127,10502,2,661,367,19,510,263,13
4012,37,127,10502,3,843,433,59,666,332,41
4013,37,127,10502,4,1570,283,43,1288,211,26
4014,37,127,10502,5,1078,358,18,844,252,10
4015,37,127,10503,1,1136,487,33,909,390,23
4016,37,127,10503,2,1971,558,153,1530,404,91
4017,37,127,10504,1,1435,148,15,1125,109,10
4018,37,127,10504,2,1280,411,13,1014,300,6
4019,37,127,10504,3,1437,740,87,1053,509,57
4020,37,127,10504,4,1808,585,213,1297,427,135
4021,37,127,10601,1,2730,1022,291,2079,767,175
4022,37,127,10602,1,1781,804,41,1402,577,30
4023,37,127,10602,2,998,565,27,772,407,15
4024,37,127,10602,3,1902,1081,313,1490,845,198
4025,37,127,10602,4,1031,478,31,759,328,24
4026,37,127,10700,1,909,596,22,705,463,13
4027,37,127,10700,2,665,293,15,517,226,12
4028,37,127,10700,3,1169,551,58,940,446,36
4029,37,127,10800,1,1403,712,15,1082,544,7
4030,37,127,10800,2,2721,467,87,2035,323,46
4031,37,127,10800,3,1941,231,25,1448,159,13
4032,37,127,10800,4,1130,131,15,804,96,8
4033,37,127,10900,1,1143,679,28,888,526,17
4034,37,127,10900,2,942,373,58,718,281,38
4035,37,127,10900,3,1625,413,88,1218,310,46
4036,37,127,10900,4,1792,990,35,1362,763,21
4037,37,127,11000,1,1559,544,88,1218,423,52
4038,37,127,11000,2,891,350,29,688,274,20
4039,37,127,11000,3,1931,838,152,1508,652,90
4040,37,127,11101,1,3700,1092,160,2676,747,96
4041,37,127,11101,2,2300,724,21,1728,514,8
4042,37,127,11102,1,2119,685,110,1819,641,67
4043,37,127,11102,2,810,291,20,631,213,14
4044,37,127,11102,3,820,394,19,621,281,13
4045,37,127,11102,4,2682,1155,48,2021,868,31
4046,37,127,11102,5,1563,475,23,1277,391,14
4047,37,127,11200,1,955,55,29,776,40,20
4048,37,127,11200,2,1862,747,56,1401,512,33
4049,37,127,11200,3,1543,175,38,1192,120,22
4050,37,127,11200,4,1807,136,42,1430,115,25
4051,37,127,11300,1,2316,170,242,1722,124,148
4052,37,127,11300,2,1331,272,361,979,210,211
4053,37,127,11300,3,1314,148,632,924,115,383
4054,37,127,11400,1,2409,533,432,1748,369,248
4055,37,127,11400,2,1895,395,312,1430,287,200
4056,37,127,11500,1,1389,330,171,1020,236,91
4057,37,127,11500,2,1434,201,184,1039,127,100
4058,37,127,11500,3,1167,99,103,862,56,53
4059,37,127,11500,4,1741,364,338,1244,272,185
4060,37,127,11500,5,1208,493,154,894,372,94
4061,37,129,10100,1,995,825,41,706,584,24
4062,37,129,10100,2,790,317,30,691,254,22
4063,37,129,10100,3,727,538,22,536,373,14
4064,37,129,10200,1,1085,210,30,903,172,21
4065,37,129,10200,2,1535,1109,77,1233,876,65
4066,37,129,10200,3,758,436,29,567,294,16
4067,37,129,10300,1,2401,1348,116,1815,893,71
4068,37,129,10300,2,846,106,26,714,87,18
4069,37,129,10300,3,732,131,28,615,100,18
4070,37,129,10300,4,1386,1306,23,890,837,13
4071,37,129,10400,1,1017,237,35,821,174,26
4072,37,129,10400,2,902,62,18,649,45,10
4073,37,129,10400,3,990,11,43,772,10,29
4074,37,129,10501,1,975,296,218,743,197,143
4075,37,129,10501,2,1648,410,249,1391,306,182
4076,37,129,10501,3,1197,417,343,959,327,241
4077,37,129,10502,1,3431,990,208,2822,622,152
4078,37,129,10502,2,1565,290,154,1290,205,109
4079,37,129,10502,3,1101,126,104,940,91,77
4080,37,129,10502,4,916,70,60,780,51,42
4081,37,129,10600,1,1245,58,12,1026,48,8
4082,37,129,10600,2,986,9,1,737,7,1
4083,37,129,10600,3,1833,113,70,1574,81,55
4084,37,129,10700,1,1670,507,63,1471,420,49
4085,37,129,10700,2,2029,670,237,1612,473,161
4086,37,129,10800,1,2668,645,736,1950,437,442
4087,37,129,10900,1,1018,100,74,845,76,57
4088,37,129,10900,2,1232,150,51,1066,117,36
4089,37,129,11000,1,758,595,42,488,350,25
4090,37,129,11000,2,1490,497,46,1180,337,25
4091,37,129,11100,1,1233,959,40,921,691,28
4092,37,129,11100,2,1649,1535,38,1180,1099,23
4093,37,129,11200,1,615,105,33,538,88,25
4094,37,129,11200,2,827,307,22,716,249,19
4095,37,129,11200,3,870,684,21,651,486,14
4096,37,129,11300,1,885,85,19,845,80,17
4097,37,129,11300,2,514,194,28,451,157,15
4098,37,129,11400,1,341,298,2,269,231,2
4099,37,129,11400,2,1079,808,23,844,589,21
4100,37,129,11500,1,2273,226,248,1786,176,159
4101,37,129,11500,2,2132,1145,105,1600,838,68
4102,37,129,11500,3,1584,139,71,1244,113,42
4103,37,129,11500,4,2001,377,169,1684,324,114
4104,37,129,11603,1,1606,558,83,1336,475,54
4105,37,129,11603,2,1630,335,69,1310,243,45
4106,37,129,11603,3,2182,252,89,1665,179,54
4107,37,129,11603,4,1078,317,51,846,250,36
4108,37,129,11603,5,940,81,39,759,59,25
4109,37,129,11605,1,2432,411,243,1941,320,153
4110,37,129,11605,2,2565,588,172,2208,386,120
4111,37,129,11606,1,2017,184,176,1617,144,127
4112,37,129,11606,2,2159,342,66,1720,253,45
4113,37,129,11607,1,1344,55,89,1033,42,58
4114,37,129,11607,2,3169,319,226,2477,237,151
4115,37,129,11607,3,6291,661,359,4737,441,217
4116,37,129,11608,1,3088,812,113,2333,624,61
4117,37,129,11608,2,928,170,20,732,132,17
4118,37,129,11608,3,1342,126,40,1012,98,28
4119,37,129,11701,1,1713,43,184,1470,38,107
4120,37,129,11701,2,2696,60,164,2294,43,114
4121,37,129,11703,1,1664,16,96,1298,11,65
4122,37,129,11703,2,2138,51,44,1770,43,34
4123,37,129,11705,1,1801,26,28,1351,21,14
4124,37,129,11705,2,1234,44,47,962,32,34
4125,37,129,11705,3,2519,44,54,1878,26,33
4126,37,129,11705,4,2485,50,93,1879,38,63
4127,37,129,11800,1,1026,1,13,893,1,12
4128,37,129,11800,2,959,5,9,855,3,8
4129,37,129,11800,3,488,2,5,414,2,3
4130,37,129,11902,1,1710,104,105,1553,88,91
4131,37,129,11902,2,1040,62,51,896,40,43
4132,37,129,11902,3,1532,116,170,1281,67,117
4133,37,129,11902,4,746,21,28,651,18,18
4134,37,129,11903,1,531,39,21,506,34,18
4135,37,129,11903,2,1533,264,90,1485,252,84
4136,37,129,11903,3,715,96,28,643,89,21
4137,37,129,11903,4,4640,232,191,4578,229,188
4138,37,129,11903,5,1095,35,105,857,24,65
4139,37,129,11904,1,455,0,20,371,0,12
4140,37,129,11904,2,1374,36,27,1226,30,23
4141,37,129,12001,1,1360,42,22,1118,28,19
4142,37,129,12001,2,3112,122,709,2365,81,437
4143,37,129,12001,3,1695,23,23,1285,15,13
4144,37,129,12001,4,846,20,16,678,11,12
4145,37,129,12004,1,2932,70,66,2170,49,39
4146,37,129,12004,2,717,7,11,594,3,7
4147,37,129,12006,1,2021,113,43,1690,80,30
4148,37,129,12006,2,1844,51,36,1423,33,24
4149,37,129,12007,1,1818,113,36,1631,95,32
4150,37,129,12007,2,2117,96,61,1801,77,47
4151,37,129,12008,1,2701,312,153,2209,231,102
4152,37,129,12008,2,2729,291,104,2187,199,76
4153,37,129,12009,1,2684,401,56,2079,307,37
4154,37,129,12009,2,1969,59,64,1469,48,32
4155,37,129,12009,3,2409,120,51,1765,81,30
4156,37,129,12010,1,1086,68,41,834,53,24
4157,37,129,12010,2,2747,80,67,2072,61,39
4158,37,129,12010,3,1007,29,21,731,23,11
4159,37,129,12101,1,2532,147,177,2080,121,112
4160,37,129,12101,2,3201,285,158,2381,192,95
4161,37,129,12101,3,2397,209,564,1744,152,335
4162,37,129,12103,1,3688,117,87,2834,83,50
4163,37,129,12103,2,619,0,19,491,0,11
4164,37,129,12104,1,2634,75,43,2062,59,29
4165,37,129,12104,2,2753,221,54,2252,181,40
4166,37,129,12105,1,5426,284,191,4148,192,124
4167,37,129,12105,2,2007,127,91,1474,102,52
4168,37,129,12105,3,3928,141,83,3222,124,54
4169,37,129,12201,1,564,7,10,490,7,9
4170,37,129,12201,2,1284,12,14,1112,10,11
4171,37,129,12201,3,817,2,10,686,2,6
4172,37,129,12202,1,1080,2,20,885,2,13
4173,37,129,12202,2,614,2,8,517,2,8
4174,37,129,12202,3,1354,16,34,1093,12,19
4175,37,129,12203,1,1481,7,27,1250,7,18
4176,37,129,12203,2,531,10,9,470,5,5
4177,37,129,12300,1,2477,28,48,1837,19,27
4178,37,129,12300,2,4690,197,76,3771,146,43
4179,37,129,980100,1,2,2,0,2,2,0
4180,37,129,990100,0,0,0,0,0,0,0
4181,37,131,920100,1,1037,428,15,800,333,10
4182,37,131,920100,2,1016,393,12,797,305,7
4183,37,131,920100,3,1126,609,31,817,413,16
4184,37,131,920100,4,659,302,15,531,256,8
4185,37,131,920100,5,822,299,14,642,230,6
4186,37,131,920100,6,878,273,1,697,195,1
4187,37,131,920200,1,695,453,9,565,359,5
4188,37,131,920200,2,1503,850,59,1169,627,41
4189,37,131,920200,3,1227,617,11,937,439,6
4190,37,131,920200,4,656,525,15,517,413,8
4191,37,131,920200,5,555,372,7,459,293,4
4192,37,131,920300,1,1130,937,5,912,761,3
4193,37,131,920300,2,1024,948,9,771,710,5
4194,37,131,920300,3,1122,751,4,875,591,3
4195,37,131,920300,4,798,395,5,685,336,4
4196,37,131,920300,5,1113,841,10,983,734,10
4197,37,131,920300,6,868,576,3,691,443,1
4198,37,131,920401,1,1723,1269,42,1333,958,33
4199,37,131,920401,2,1227,966,8,889,670,5
4200,37,131,920401,3,1420,611,15,1116,462,10
4201,37,131,920402,1,561,301,9,470,237,5
4202,37,131,920402,2,939,179,6,843,137,4
4203,37,133,102,1,2030,67,112,1511,47,77
4204,37,133,102,2,2393,67,140,1873,44,91
4205,37,133,102,3,1540,59,69,1168,36,40
4206,37,133,102,4,2203,82,105,1680,52,64
4207,37,133,103,1,2326,355,98,1782,263,70
4208,37,133,103,2,3089,388,223,2259,292,121
4209,37,133,201,1,1934,218,174,1436,169,95
4210,37,133,201,2,2804,485,253,1916,343,134
4211,37,133,201,3,1743,265,137,1270,208,75
4212,37,133,201,4,2753,273,192,2001,197,105
4213,37,133,202,1,1333,132,126,914,89,62
4214,37,133,202,2,2832,633,268,1952,482,145
4215,37,133,202,3,2386,282,175,1698,220,90
4216,37,133,202,4,3766,380,311,2521,236,172
4217,37,133,301,1,1850,49,129,1383,34,68
4218,37,133,301,2,2654,329,121,1967,235,72
4219,37,133,301,3,1477,276,125,1094,196,82
4220,37,133,302,1,2587,263,206,1888,187,122
4221,37,133,302,2,1116,205,78,824,146,42
4222,37,133,302,3,3465,488,307,2333,332,178
4223,37,133,302,4,1859,155,153,1337,113,90
4224,37,133,401,1,1643,122,81,1295,76,45
4225,37,133,401,2,3144,66,100,2412,49,57
4226,37,133,402,1,2502,93,99,1982,78,63
4227,37,133,402,2,1417,49,56,1135,44,35
4228,37,133,402,3,1621,39,65,1280,25,37
4229,37,133,403,1,1035,14,26,949,13,25
4230,37,133,500,1,1294,92,174,1276,83,174
4231,37,133,600,1,1924,147,207,1887,143,207
4232,37,133,600,2,743,129,119,743,129,119
4233,37,133,600,3,3298,431,470,3298,431,470
4234,37,133,600,4,4934,462,562,4931,462,562
4235,37,133,700,1,1604,106,122,925,69,71
4236,37,133,700,2,2114,363,365,1055,177,164
4237,37,133,700,3,1458,217,256,643,95,96
4238,37,133,800,1,1121,87,222,826,63,148
4239,37,133,900,1,1421,234,346,1395,234,338
4240,37,133,900,2,296,94,28,154,46,13
4241,37,133,900,3,1172,160,179,610,85,77
4242,37,133,900,4,1164,154,170,645,83,80
4243,37,133,900,5,2067,238,330,1216,142,177
4244,37,133,1000,1,4455,467,709,3878,410,590
4245,37,133,1101,1,1322,223,120,1000,169,75
4246,37,133,1101,2,1322,248,119,961,169,72
4247,37,133,1101,3,1941,211,187,1400,144,113
4248,37,133,1102,1,800,314,105,632,236,77
4249,37,133,1102,2,514,111,77,382,83,55
4250,37,133,1102,3,1389,226,236,1053,170,172
4251,37,133,1102,4,1867,321,171,1464,237,121
4252,37,133,1200,1,2454,380,190,1734,262,111
4253,37,133,1200,2,1854,327,170,1319,217,100
4254,37,133,1200,3,2052,394,191,1351,266,111
4255,37,133,1200,4,1902,504,201,1379,346,125
4256,37,133,1200,5,1883,376,192,1278,270,102
4257,37,133,1300,1,640,59,29,524,54,21
4258,37,133,1300,2,6735,1283,987,4943,881,641
4259,37,133,1300,3,2701,745,340,2022,514,226
4260,37,133,1300,4,2703,512,359,2065,388,226
4261,37,133,1400,1,2199,225,178,1546,151,95
4262,37,133,1400,2,697,51,40,553,33,30
4263,37,133,1400,3,1107,93,72,835,61,47
4264,37,133,1400,4,669,38,38,512,26,22
4265,37,133,1500,1,1837,626,254,1304,347,177
4266,37,133,1500,2,1072,274,96,794,188,62
4267,37,133,1700,1,1254,146,124,960,104,94
4268,37,133,1700,2,1341,349,167,1047,267,120
4269,37,133,1800,1,833,207,65,726,184,49
4270,37,133,1800,2,1089,259,93,872,185,62
4271,37,133,2100,1,1433,448,133,1028,275,91
4272,37,133,2100,2,2222,385,225,1675,303,136
4273,37,133,2100,3,2897,684,321,2065,483,189
4274,37,133,2201,1,2670,449,248,2008,336,173
4275,37,133,2201,2,2580,579,332,1950,419,222
4276,37,133,2202,1,952,364,90,711,257,54
4277,37,133,2202,2,1742,521,322,1221,321,220
4278,37,133,2202,3,1455,416,202,1146,299,154
4279,37,133,2202,4,932,247,275,654,161,187
4280,37,133,2300,1,1550,266,168,1206,204,116
4281,37,133,2300,2,3002,597,346,2002,393,198
4282,37,133,2400,1,1961,312,249,1409,231,169
4283,37,133,2400,2,637,272,34,490,206,20
4284,37,133,2400,3,1050,267,140,782,204,75
4285,37,133,2400,4,957,205,125,692,132,79
4286,37,133,2400,5,1678,458,268,1225,344,166
4287,37,133,2500,1,912,207,74,692,161,41
4288,37,133,2500,2,2214,185,167,1517,130,105
4289,37,133,2600,1,774,304,87,621,238,65
4290,37,133,2600,2,1233,696,118,956,549,80
4291,37,133,2600,3,1144,547,126,847,384,82
4292,37,133,2600,4,1341,944,83,956,639,51
4293,37,133,2800,1,2505,166,186,1756,111,108
4294,37,133,2800,2,1423,116,174,987,86,96
4295,37,133,2800,3,3202,249,310,2211,152,189
4296,37,133,2800,4,1129,54,62,863,35,39
4297,37,133,2800,5,1433,17,42,1166,14,28
4298,37,133,990100,0,0,0,0,0,0,0
4299,37,135,10701,1,1973,465,114,1476,355,73
4300,37,135,10703,1,2404,376,265,2113,312,194
4301,37,135,10703,2,881,108,196,770,98,138
4302,37,135,10703,3,1638,287,881,1195,217,623
4303,37,135,10703,4,1141,223,392,932,176,276
4304,37,135,10704,1,1373,150,86,1207,108,63
4305,37,135,10704,2,2023,227,187,1692,164,132
4306,37,135,10704,3,1738,108,182,1273,78,103
4307,37,135,10705,1,1812,113,130,1497,89,91
4308,37,135,10705,2,1452,148,297,1195,113,242
4309,37,135,10705,3,1058,339,78,889,262,58
4310,37,135,10705,4,251,3,3,213,3,1
4311,37,135,10706,1,1482,16,53,945,11,25
4312,37,135,10706,2,1721,46,66,1247,35,44
4313,37,135,10801,1,1146,224,105,905,184,59
4314,37,135,10801,2,3030,679,156,2321,525,98
4315,37,135,10801,3,849,283,23,685,245,14
4316,37,135,10802,1,1805,208,40,1404,182,25
4317,37,135,10802,2,2849,198,116,2242,150,68
4318,37,135,10901,1,2262,289,60,1750,228,38
4319,37,135,10901,2,1424,90,312,1023,74,170
4320,37,135,10901,3,1697,90,206,1343,68,118
4321,37,135,10902,1,1382,80,344,1032,58,179
4322,37,135,10902,2,3342,396,367,2465,328,215
4323,37,135,11000,1,2860,273,89,2017,196,47
4324,37,135,11000,2,1360,116,88,1139,108,65
4325,37,135,11000,3,1041,354,54,833,295,32
4326,37,135,11000,4,711,284,40,554,207,22
4327,37,135,11000,5,1210,133,72,946,106,37
4328,37,135,11101,1,1354,181,47,1022,130,25
4329,37,135,11101,2,1180,353,127,886,282,68
4330,37,135,11101,3,759,370,35,593,284,14
4331,37,135,11101,4,2792,603,225,2113,444,137
4332,37,135,11101,5,1943,798,193,1452,628,97
4333,37,135,11102,1,2346,212,101,1784,147,61
4334,37,135,11102,2,1606,173,270,1174,134,153
4335,37,135,11102,3,1892,311,191,1358,199,104
4336,37,135,11202,1,3170,230,230,2015,178,126
4337,37,135,11202,2,1386,153,63,1077,122,37
4338,37,135,11202,3,2329,213,213,1787,159,131
4339,37,135,11203,1,2215,104,85,1746,79,58
4340,37,135,11203,2,1366,110,91,1091,88,59
4341,37,135,11203,3,1720,344,144,1359,274,95
4342,37,135,11204,1,1648,113,226,1301,92,129
4343,37,135,11204,2,1541,30,155,1165,22,90
4344,37,135,11205,1,2467,182,145,1598,129,84
4345,37,135,11205,2,2542,139,194,1909,90,119
4346,37,135,11205,3,2545,385,496,1908,272,354
4347,37,135,11300,1,2926,697,182,2647,519,139
4348,37,135,11400,1,1884,55,72,1641,50,56
4349,37,135,11400,2,1950,154,89,1920,145,86
4350,37,135,11500,1,1812,73,90,1519,63,66
4351,37,135,11601,1,556,73,22,555,72,22
4352,37,135,11601,2,1794,142,58,1789,142,58
4353,37,135,11602,1,1723,230,63,1717,229,63
4354,37,135,11602,2,1164,197,40,1162,197,40
4355,37,135,11602,3,2899,411,131,2640,387,114
4356,37,135,11700,1,1998,70,48,1968,70,48
4357,37,135,11700,2,2192,222,112,1982,183,98
4358,37,135,11800,1,1213,141,59,1097,128,47
4359,37,135,11800,2,1973,212,121,1546,126,81
4360,37,135,11901,1,2851,218,344,2093,168,208
4361,37,135,11901,2,1601,181,66,1270,120,44
4362,37,135,11901,3,863,56,50,743,48,35
4363,37,135,11902,1,2584,161,131,1982,108,82
4364,37,135,11902,2,1361,147,67,1068,97,43
4365,37,135,12100,1,2270,297,184,1793,214,133
4366,37,135,12100,2,2595,88,99,2035,65,82
4367,37,135,12100,3,921,227,43,755,143,31
4368,37,135,12100,4,1765,173,157,1289,130,91
4369,37,135,12201,1,1807,72,60,1434,55,44
4370,37,135,12201,2,759,60,51,578,53,28
4371,37,135,12202,1,1525,147,278,1205,136,186
4372,37,135,12202,2,1825,70,77,1138,55,42
4373,37,135,12202,3,2274,44,90,1625,32,55
4374,37,137,950101,1,1862,177,31,1387,132,15
4375,37,137,950101,2,1079,108,44,843,86,23
4376,37,137,950102,1,1787,563,87,1543,532,61
4377,37,137,950102,2,827,405,15,653,315,11
4378,37,137,950102,3,799,449,31,636,361,20
4379,37,137,950102,4,666,137,3,530,117,3
4380,37,137,950201,1,945,121,47,711,82,26
4381,37,137,950201,2,1123,28,70,935,25,41
4382,37,137,950201,3,781,228,34,637,196,19
4383,37,137,950201,4,1036,212,27,934,183,15
4384,37,137,950202,1,785,21,10,719,20,7
4385,37,137,950202,2,1454,183,13,1262,161,9
4386,37,137,990100,0,0,0,0,0,0,0
4387,37,139,960100,1,1062,459,106,817,322,76
4388,37,139,960100,2,669,384,56,556,306,42
4389,37,139,960200,1,1052,397,39,825,283,21
4390,37,139,960200,2,659,572,43,532,464,27
4391,37,139,960200,3,816,465,28,639,350,17
4392,37,139,960200,4,2648,1669,76,2426,1569,50
4393,37,139,960300,1,1076,748,52,782,550,34
4394,37,139,960300,2,1886,1649,83,1214,1065,53
4395,37,139,960400,1,1079,696,114,803,515,82
4396,37,139,960400,2,781,166,25,606,126,22
4397,37,139,960400,3,782,302,39,625,237,22
4398,37,139,960400,4,803,368,32,635,272,19
4399,37,139,960400,5,769,198,39,611,142,28
